Name	Length	EffectiveLength	TPM	NumReads
FBtr0339489	1228	1054.395	0.063038	0.511
FBtr0089939	1040	866.395	0.188670	1.257
FBtr0075469	512	338.776	0.000000	0.000
FBtr0332850	3234	3060.395	4.701302	110.640
FBtr0089507	2635	2461.395	8.232547	155.823
FBtr0306057	4416	4242.395	4.794190	156.402
FBtr0332851	3350	3176.395	1.874323	45.782
FBtr0089508	2811	2637.395	1.146426	23.251
FBtr0089506	2656	2482.395	10.200839	194.725
FBtr0306259	5493	5319.395	0.666373	27.258
FBtr0077096	4835	4661.395	0.388909	13.941
FBtr0077095	5475	5301.395	9.463633	385.801
FBtr0078515	758	584.652	0.000000	0.000
FBtr0336663	3001	2827.395	3.621272	78.734
FBtr0086110	3299	3125.395	1.134482	27.266
FBtr0303391	660	486.686	0.000000	0.000
FBtr0087278	3395	3221.395	37.744345	935.000
FBtr0343105	6080	5906.395	0.021973	0.998
FBtr0305559	5840	5666.395	0.022996	1.002
FBtr0343202	699	525.677	4.689513	18.957
FBtr0112725	915	741.581	24.707700	140.899
FBtr0076495	1733	1559.395	2.334996	28.000
FBtr0343292	1011	837.395	3.041220	19.584
FBtr0074406	864	690.594	3554.656734	18877.132
FBtr0345132	809	635.631	1317.495344	6439.766
FBtr0343293	1380	1206.395	1.133673	10.517
FBtr0086520	2838	2664.395	42.781103	876.529
FBtr0086519	2960	2786.395	21.874973	468.712
FBtr0308495	3589	3415.395	0.904632	23.759
FBtr0085602	3331	3157.395	10.593443	257.206
FBtr0100418	2672	2498.395	11.248828	216.115
FBtr0334705	3034	2860.395	2.849575	62.679
FBtr0073843	3113	2939.395	52.335498	1182.960
FBtr0085090	1169	995.395	0.728830	5.579
FBtr0085091	1241	1067.395	0.416814	3.421
FBtr0083136	1450	1276.395	27.508244	270.000
FBtr0071756	4243	4069.395	42.777422	1338.629
FBtr0071757	4655	4481.395	4.299668	148.171
FBtr0308239	4638	4464.395	2.248735	77.200
FBtr0080784	789	615.640	0.000000	0.000
FBtr0071088	1686	1512.395	5.073072	59.000
FBtr0080183	1614	1440.395	1.228091	13.603
FBtr0100584	2625	2451.395	0.590805	11.137
FBtr0305260	1525	1351.395	31.148057	323.690
FBtr0332029	1387	1213.395	197.856636	1846.157
FBtr0080182	1097	923.395	376.563110	2673.875
FBtr0303004	619	445.726	0.000000	0.000
FBtr0079816	779	605.642	0.214718	1.000
FBtr0071390	1655	1481.395	0.000000	0.000
FBtr0340682	688	514.677	0.000000	0.000
FBtr0083116	583	409.746	12.694915	40.000
FBtr0346867	1081	907.395	0.864013	6.029
FBtr0333429	3709	3535.395	0.794654	21.604
FBtr0073927	1761	1587.395	2.886255	35.232
FBtr0333428	2729	2555.395	1.153465	22.666
FBtr0080520	737	563.663	0.000000	0.000
FBtr0081282	5216	5042.395	2.860647	110.922
FBtr0081283	5302	5128.395	1.744048	68.779
FBtr0329963	5242	5068.395	7.217426	281.299
FBtr0452125	3202	3028.395	23.062157	537.067
FBtr0345226	5811	5637.395	1.910562	82.824
FBtr0086683	5762	5588.395	10.353307	444.920
FBtr0086682	5377	5203.395	137.833589	5515.153
FBtr0086680	5608	5434.395	4.691394	196.051
FBtr0086681	5453	5279.395	6.614868	268.547
FBtr0086679	5680	5506.395	3.851068	163.066
FBtr0340329	5456	5282.395	5.968353	242.438
FBtr0088028	4671	4497.395	0.014818	0.512
FBtr0344879	4769	4595.395	0.014500	0.512
FBtr0113211	841	667.611	10.531170	54.065
FBtr0082160	956	782.566	32.060807	192.935
FBtr0299693	492	318.785	55.016534	134.867
FBtr0299691	4017	3843.395	2.753046	81.366
FBtr0299692	4010	3836.395	4.308415	127.103
FBtr0344452	4022	3848.395	3.840831	113.663
FBtr0081058	823	649.628	0.000000	0.000
FBtr0083184	1773	1599.395	1.788756	22.000
FBtr0337022	1456	1282.395	0.000000	0.000
FBtr0081699	1409	1235.395	0.000000	0.000
FBtr0072021	1499	1325.395	0.000000	0.000
FBtr0305130	2086	1912.395	0.215105	3.163
FBtr0337062	2214	2040.395	0.180792	2.837
FBtr0329862	3595	3421.395	16.818043	442.481
FBtr0086900	3791	3617.395	1.744223	48.519
FBtr0072910	1395	1221.395	32.445094	304.734
FBtr0072909	1283	1109.395	16.441834	140.266
FBtr0081922	2450	2276.395	18.049415	315.956
FBtr0081921	2447	2273.395	22.415043	391.859
FBtr0087332	2677	2503.395	19.171136	369.057
FBtr0340001	1789	1615.395	1.747141	21.703
FBtr0087331	2697	2523.395	11.710739	227.240
FBtr0080900	6671	6497.395	0.014203	0.710
FBtr0080901	6671	6497.395	0.014203	0.710
FBtr0080907	7173	6999.395	0.020021	1.078
FBtr0080902	6671	6497.395	0.014203	0.710
FBtr0080895	6671	6497.395	0.014203	0.710
FBtr0301828	6833	6659.395	0.013845	0.709
FBtr0307492	6813	6639.395	0.013888	0.709
FBtr0307495	6621	6447.395	0.014317	0.710
FBtr0301829	6735	6561.395	0.014059	0.709
FBtr0080898	6671	6497.395	0.014203	0.710
FBtr0080903	6671	6497.395	0.014203	0.710
FBtr0080899	6671	6497.395	0.014203	0.710
FBtr0346712	6826	6652.395	0.013860	0.709
FBtr0080897	6671	6497.395	0.014203	0.710
FBtr0080896	6671	6497.395	0.014203	0.710
FBtr0307493	6671	6497.395	0.014203	0.710
FBtr0307494	6826	6652.395	0.013860	0.709
FBtr0080905	7173	6999.395	0.020021	1.078
FBtr0080906	7341	7167.395	0.019510	1.075
FBtr0301827	6735	6561.395	0.014059	0.709
FBtr0307496	6895	6721.395	0.013712	0.709
FBtr0089937	2398	2224.395	0.590427	10.099
FBtr0082370	515	341.775	7266.621801	19098.004
FBtr0082369	850	676.604	4.804123	24.996
FBtr0331844	4146	3972.395	0.957801	29.258
FBtr0299647	4098	3924.395	0.537692	16.226
FBtr0300519	4454	4280.395	0.549795	18.097
FBtr0331843	4164	3990.395	1.148193	35.233
FBtr0299648	4131	3957.395	0.554677	16.880
FBtr0299642	3384	3210.395	17.242274	425.666
FBtr0300520	3651	3477.395	35.768278	956.462
FBtr0299645	3917	3743.395	8.249344	237.466
FBtr0299646	3942	3768.395	2.509223	72.713
FBtr0308636	499	325.779	0.000000	0.000
FBtr0340708	638	464.698	0.000000	0.000
FBtr0073220	3938	3764.395	0.050451	1.460
FBtr0073219	3396	3222.395	0.062131	1.540
FBtr0077168	3233	3059.395	14.239460	335.000
FBtr0076855	1480	1306.395	0.000000	0.000
FBtr0073582	887	713.588	0.000000	0.000
FBtr0072635	1212	1038.395	47.714082	381.000
FBtr0081077	1658	1484.395	2.803398	32.000
FBtr0070003	1164	990.395	3.898485	29.691
FBtr0074334	2027	1853.395	4.701009	67.000
FBtr0331765	4608	4434.395	12.591546	429.367
FBtr0310308	5120	4946.395	2.530491	96.252
FBtr0303198	5524	5350.395	10.013091	411.974
FBtr0303199	5063	4889.395	8.546791	321.347
FBtr0091627	1570	1396.395	25.024021	268.708
FBtr0088675	4523	4349.395	12.587443	421.000
FBtr0074322	2996	2822.395	0.000000	0.000
FBtr0337003	1988	1814.395	1.004583	14.016
FBtr0304133	2001	1827.395	2.672851	37.560
FBtr0337002	1880	1706.395	4.504631	59.109
FBtr0080032	2013	1839.395	0.799937	11.315
FBtr0081414	1092	918.395	134.167461	947.529
FBtr0344316	5947	5773.395	0.023722	1.053
FBtr0309205	6705	6531.395	0.010645	0.535
FBtr0344317	7361	7187.395	0.039550	2.186
FBtr0083999	3786	3612.395	0.019391	0.539
FBtr0309202	3734	3560.395	0.019680	0.539
FBtr0083998	6137	5963.395	0.011668	0.535
FBtr0309203	3589	3415.395	0.020533	0.539
FBtr0084000	4728	4554.395	0.015323	0.537
FBtr0309204	4127	3953.395	0.017690	0.538
FBtr0082980	484	310.790	369.791148	883.769
FBtr0075199	2792	2618.395	32.180643	647.956
FBtr0304977	2626	2452.395	5.115890	96.478
FBtr0075198	2446	2272.395	100.063892	1748.546
FBtr0075200	2691	2517.395	160.913980	3115.020
FBtr0290122	960	786.562	0.000000	0.000
FBtr0343674	3444	3270.395	6.198532	155.885
FBtr0080624	3450	3276.395	13.091248	329.832
FBtr0343675	3380	3206.395	2.035797	50.196
FBtr0343673	3392	3218.395	1.215687	30.087
FBtr0085639	1635	1461.395	0.000000	0.000
FBtr0310389	907	733.582	0.000000	0.000
FBtr0083611	3155	2981.395	13.879960	318.217
FBtr0083612	5016	4842.395	13.290682	494.907
FBtr0083613	3143	2969.395	3.905581	89.180
FBtr0330051	5521	5347.395	1.108616	45.587
FBtr0344261	3244	3070.395	7.668992	181.071
FBtr0344262	3865	3691.395	0.901256	25.583
FBtr0083855	3126	2952.395	32.487608	737.578
FBtr0081969	1352	1178.395	15.172185	137.485
FBtr0336757	1330	1156.395	3.881394	34.515
FBtr0091769	504	330.779	0.000000	0.000
FBtr0088736	432	258.826	0.005297	0.011
FBtr0088867	3658	3484.395	0.000000	0.000
FBtr0304750	3801	3627.395	0.000000	0.000
FBtr0085789	715	541.670	0.000000	0.000
FBtr0086501	4322	4148.395	1.128513	36.000
FBtr0073806	977	803.546	115.065033	711.000
FBtr0079342	1552	1378.395	22.548021	239.000
FBtr0334678	3581	3407.395	3.598619	94.292
FBtr0345217	4234	4060.395	4.888366	152.633
FBtr0084118	4778	4604.395	0.809252	28.653
FBtr0084117	3150	2976.395	86.340770	1976.161
FBtr0084119	3913	3739.395	47.209495	1357.521
FBtr0346157	4653	4479.395	2.595027	89.388
FBtr0078426	903	729.585	19.428303	109.000
FBtr0074089	1306	1132.395	0.178945	1.558
FBtr0074088	1367	1193.395	0.157106	1.442
FBtr0075645	1343	1169.395	38.721561	348.201
FBtr0079473	6443	6269.395	0.345607	16.662
FBtr0079476	3912	3738.395	5.371386	154.414
FBtr0079475	6588	6414.395	0.416590	20.548
FBtr0079474	3767	3593.395	1.461154	40.375
FBtr0088865	2358	2184.395	0.029802	0.501
FBtr0329885	2668	2494.395	0.026035	0.499
FBtr0088866	1470	1296.395	0.000000	0.000
FBtr0308811	1025	851.395	4.429463	29.000
FBtr0078492	2470	2296.395	26.668365	470.933
FBtr0331944	1628	1454.395	0.821886	9.192
FBtr0114562	1927	1753.395	0.282425	3.808
FBtr0345691	2627	2453.395	2.655932	50.107
FBtr0344431	2406	2232.395	17.971328	308.508
FBtr0344432	2423	2249.395	1.172741	20.285
FBtr0073827	1121	947.395	12.490921	91.000
FBtr0345494	705	531.673	0.000000	0.000
FBtr0087082	479	305.794	0.000000	0.000
FBtr0345619	3613	3439.395	0.439959	11.636
FBtr0088078	1274	1100.395	11.742591	99.364
FBtr0072321	1743	1569.395	14.915041	180.000
FBtr0075989	3238	3064.395	0.127309	3.000
FBtr0075126	1318	1144.395	0.000000	0.000
FBtr0085476	2043	1869.395	133.284197	1916.000
FBtr0087488	4271	4097.395	0.080223	2.528
FBtr0345529	4441	4267.395	0.075340	2.472
FBtr0088019	1186	1012.395	3.211251	25.000
FBtr0089080	2374	2200.395	1.083190	18.328
FBtr0089079	2401	2227.395	1.557178	26.672
FBtr0075365	897	723.587	31.450788	175.000
FBtr0080634	545	371.758	0.349803	1.000
FBtr0088692	3088	2914.395	40.847211	915.433
FBtr0339354	4244	4070.395	4.389320	137.388
FBtr0077863	350	176.905	0.000000	0.000
FBtr0305610	330	156.914	0.000000	0.000
FBtr0077903	1436	1262.395	39.144661	380.000
FBtr0088826	966	792.557	1.968952	12.000
FBtr0111047	2619	2445.395	0.425427	8.000
FBtr0114615	3471	3297.395	38.885725	986.000
FBtr0070681	2601	2427.395	23.304138	435.000
FBtr0329984	3276	3102.395	1.051845	25.094
FBtr0083580	3341	3167.395	0.000000	0.000
FBtr0114553	1698	1524.395	0.170615	2.000
FBtr0310421	2141	1967.395	0.033002	0.499
FBtr0081540	1958	1784.395	0.036491	0.501
FBtr0089184	3345	3171.395	0.356821	8.702
FBtr0332858	5961	5787.395	0.163149	7.261
FBtr0344897	2801	2627.395	0.550899	11.130
FBtr0332859	3019	2845.395	1.503929	32.907
FBtr0076592	531	357.762	0.000000	0.000
FBtr0074559	2017	1843.395	1.004369	14.237
FBtr0346625	2854	2680.395	0.570680	11.763
FBtr0334552	5290	5116.395	4.323095	170.088
FBtr0334551	5284	5110.395	28.856623	1134.007
FBtr0085787	5737	5563.395	3.251810	139.117
FBtr0273191	2058	1884.395	0.000000	0.000
FBtr0088798	1258	1084.395	0.000000	0.000
FBtr0076897	1055	881.395	18.000037	122.000
FBtr0085410	1841	1667.395	56.543637	725.000
FBtr0077618	1066	892.395	0.582891	4.000
FBtr0071498	1214	1040.395	166.104553	1328.910
FBtr0346376	1183	1009.395	2.522107	19.577
FBtr0346375	1010	836.395	0.079780	0.513
FBtr0074539	1710	1536.395	2.200669	26.000
FBtr0112536	2556	2382.395	26.964814	494.000
FBtr0112350	936	762.577	46.384126	272.000
FBtr0071194	2004	1830.395	20.560298	289.394
FBtr0072899	1018	844.395	24.178990	157.000
FBtr0074930	507	333.778	6.756601	17.342
FBtr0333844	600	426.741	0.049587	0.163
FBtr0074514	1341	1167.395	22.836010	205.000
FBtr0299997	1540	1366.395	0.095359	1.002
FBtr0084900	719	545.667	7.729869	32.435
FBtr0330658	4936	4762.395	2.163373	79.227
FBtr0077850	4879	4705.395	1.904165	68.900
FBtr0330660	3936	3762.395	45.480270	1315.840
FBtr0077851	4266	4092.395	20.497561	645.053
FBtr0330659	4181	4007.395	4.588393	141.396
FBtr0100030	860	686.595	0.757606	4.000
FBtr0087261	921	747.581	220.395573	1267.000
FBtr0084982	978	804.543	38.676721	239.285
FBtr0084949	3013	2839.395	0.000000	0.000
FBtr0085719	1267	1093.395	0.000000	0.000
FBtr0076502	1499	1325.395	0.000000	0.000
FBtr0084155	1428	1254.395	1.256574	12.121
FBtr0084156	1492	1318.395	8.031201	81.422
FBtr0113263	782	608.641	0.480488	2.249
FBtr0334880	810	636.631	0.042517	0.208
FBtr0074025	677	503.682	0.000000	0.000
FBtr0079507	2027	1853.395	0.507446	7.232
FBtr0333921	1511	1337.395	0.887005	9.122
FBtr0083125	1496	1322.395	28.038020	285.118
FBtr0073644	896	722.587	0.000000	0.000
FBtr0340318	4550	4376.395	3.433828	115.561
FBtr0081138	4407	4233.395	5.180849	168.657
FBtr0075840	608	434.738	0.000000	0.000
FBtr0088315	848	674.606	0.080807	0.419
FBtr0078315	1448	1274.395	4.985607	48.858
FBtr0078314	1558	1384.395	4.483600	47.731
FBtr0078313	1489	1315.395	0.319963	3.236
FBtr0078312	1519	1345.395	10.345315	107.031
FBtr0078311	1605	1431.395	0.423802	4.665
FBtr0290064	2594	2420.395	0.003476	0.065
FBtr0305190	2573	2399.395	0.003501	0.065
FBtr0305194	2630	2456.395	0.003436	0.065
FBtr0305193	2612	2438.395	0.003456	0.065
FBtr0305195	2651	2477.395	0.003412	0.065
FBtr0305191	4343	4169.395	0.133853	4.292
FBtr0100328	3518	3344.395	0.117790	3.029
FBtr0290063	2627	2453.395	0.003439	0.065
FBtr0100326	2606	2432.395	0.003463	0.065
FBtr0305196	2636	2462.395	0.003429	0.065
FBtr0074015	2690	2516.395	0.003370	0.065
FBtr0305189	2663	2489.395	0.003399	0.065
FBtr0305192	2579	2405.395	0.003494	0.065
FBtr0085213	615	441.730	0.000000	0.000
FBtr0088177	1346	1172.395	1.020905	9.204
FBtr0078679	3648	3474.395	0.032461	0.867
FBtr0334742	4442	4268.395	0.025820	0.847
FBtr0339972	1645	1471.395	0.025209	0.285
FBtr0306820	505	331.778	0.000000	0.000
FBtr0076347	2015	1841.395	28.460486	403.000
FBtr0081034	674	500.684	0.000000	0.000
FBtr0340574	563	389.753	0.000000	0.000
FBtr0310556	3448	3274.395	0.119145	3.000
FBtr0301256	1095	921.395	32.179046	228.000
FBtr0076707	1055	881.395	27.590221	187.000
FBtr0079217	1281	1107.395	14.400982	122.634
FBtr0112945	1703	1529.395	1.178138	13.856
FBtr0079218	1162	988.395	131.623406	1000.413
FBtr0343130	1419	1245.395	6.037200	57.817
FBtr0299810	2056	1882.395	2.821398	40.840
FBtr0072315	2218	2044.395	23.471767	369.000
FBtr0079501	3572	3398.395	0.011725	0.306
FBtr0079502	1943	1769.395	0.021299	0.290
FBtr0072534	1392	1218.395	0.087062	0.816
FBtr0072535	1462	1288.395	0.080323	0.796
FBtr0072536	1676	1502.395	0.065342	0.755
FBtr0334069	1384	1210.395	0.313058	2.914
FBtr0301890	2020	1846.395	0.050691	0.720
FBtr0321316	1023	849.395	0.000000	0.000
FBtr0088404	1307	1133.395	1.376842	12.000
FBtr0336702	3100	2926.395	5.676650	127.744
FBtr0336703	3073	2899.395	4.148635	92.497
FBtr0306022	2922	2748.395	69.124712	1460.926
FBtr0078964	3035	2861.395	56.377221	1240.501
FBtr0336704	3029	2855.395	15.632762	343.256
FBtr0075514	1004	830.395	11.821040	75.484
FBtr0333575	1167	993.395	0.329330	2.516
FBtr0345521	1668	1494.395	1.479375	17.000
FBtr0087004	1595	1421.395	12.194062	133.284
FBtr0302589	5398	5224.395	0.334718	13.447
FBtr0335245	5635	5461.395	0.342199	14.371
FBtr0302590	5998	5824.395	0.296534	13.281
FBtr0335246	5626	5452.395	0.344301	14.436
FBtr0310390	1023	849.395	0.000000	0.000
FBtr0070408	2079	1905.395	16.474185	241.382
FBtr0332962	5515	5341.395	2.315444	95.105
FBtr0078139	1756	1582.395	18.983719	231.000
FBtr0345942	3792	3618.395	0.002062	0.057
FBtr0310562	3614	3440.395	0.000000	0.000
FBtr0301101	1650	1476.395	21.008153	238.510
FBtr0301104	2215	2041.395	0.979830	15.381
FBtr0301103	2190	2016.395	1.331616	20.648
FBtr0302325	1550	1376.395	2.481337	26.263
FBtr0301102	1675	1501.395	2.323176	26.822
FBtr0302324	2063	1889.395	1.195954	17.376
FBtr0302995	674	500.684	0.000000	0.000
FBtr0340258	424	250.836	0.000000	0.000
FBtr0085453	2354	2180.395	0.238566	4.000
FBtr0091826	1023	849.395	0.383757	2.507
FBtr0273253	1144	970.395	212.112248	1582.815
FBtr0305985	1281	1107.395	0.271391	2.311
FBtr0072343	1178	1004.395	9.435231	72.874
FBtr0074453	2647	2473.395	29.074744	553.000
FBtr0076453	849	675.605	82.856007	430.460
FBtr0309504	884	710.589	37.615143	205.540
FBtr0084546	3896	3722.395	23.685988	678.000
FBtr0076238	819	645.630	153.829166	763.726
FBtr0332708	993	819.520	7.660099	48.274
FBtr0072236	1212	1038.395	55.603812	444.000
FBtr0344108	4564	4390.395	4.561612	154.006
FBtr0290059	4987	4813.395	54.325215	2010.799
FBtr0290060	4496	4322.395	7.789327	258.905
FBtr0071063	1477	1303.395	0.099772	1.000
FBtr0084852	1367	1193.395	0.000000	0.000
FBtr0081143	1698	1524.395	82.406948	966.000
FBtr0078318	1630	1456.395	3.178918	35.602
FBtr0078319	1609	1435.395	7.012011	77.398
FBtr0089851	3253	3079.395	0.251257	5.950
FBtr0334064	6257	6083.395	0.344166	16.100
FBtr0089849	5584	5410.395	0.371734	15.466
FBtr0089850	6438	6264.395	0.383711	18.484
FBtr0078500	3845	3671.395	41.520115	1172.210
FBtr0078498	3899	3725.395	14.486405	415.001
FBtr0078499	3820	3646.395	10.120847	283.790
FBtr0300632	2164	1990.395	3.326285	50.911
FBtr0342887	2168	1994.395	1.674752	25.685
FBtr0079780	1508	1334.395	78.400238	804.484
FBtr0339550	3172	2998.395	1.076628	24.824
FBtr0079781	2321	2147.395	0.692855	11.441
FBtr0343095	1574	1400.395	1.658147	17.856
FBtr0082560	953	779.571	0.000000	0.000
FBtr0079805	527	353.764	0.000000	0.000
FBtr0075901	1182	1008.395	0.000000	0.000
FBtr0075902	1182	1008.395	0.000000	0.000
FBtr0300303	361	187.900	0.000000	0.000
FBtr0345008	2070	1896.395	6.115817	89.186
FBtr0111287	2210	2036.395	3.388104	53.056
FBtr0111288	2276	2102.395	3.551047	57.410
FBtr0111285	2091	1917.395	6.162113	90.857
FBtr0302385	2098	1924.395	3.141654	46.491
FBtr0112858	1493	1319.395	3.247835	32.952
FBtr0332054	1464	1290.395	1.018817	10.110
FBtr0078574	1524	1350.395	7.889042	81.922
FBtr0299906	1456	1282.395	1.592066	15.700
FBtr0299907	1459	1285.395	6.419528	63.453
FBtr0078573	1549	1375.395	80.887092	855.505
FBtr0078575	1525	1351.395	9.196524	95.570
FBtr0078571	1413	1239.395	157.888217	1504.788
FBtr0088221	1200	1026.395	0.180786	1.427
FBtr0332886	918	744.581	12.605544	72.175
FBtr0086225	1949	1775.395	22.272200	304.070
FBtr0086226	1925	1751.395	4.375574	58.930
FBtr0334149	1122	948.395	1.055264	7.696
FBtr0334147	1247	1073.395	2.038837	16.829
FBtr0334146	1279	1105.395	4.024135	34.206
FBtr0334148	1177	1003.395	3.793289	29.269
FBtr0330179	1566	1392.395	11.674325	125.000
FBtr0301434	1485	1311.395	0.019686	0.199
FBtr0310429	1454	1280.395	0.020033	0.197
FBtr0301433	1482	1308.395	0.019719	0.198
FBtr0337013	649	475.690	0.028376	0.104
FBtr0337014	643	469.694	0.028232	0.102
FBtr0310428	1525	1351.395	0.019252	0.200
FBtr0344533	2486	2312.395	50.217925	892.969
FBtr0345436	947	773.575	22.076498	131.325
FBtr0079905	916	742.581	6042.460144	34504.309
FBtr0330682	1177	1003.395	6.657131	51.366
FBtr0330697	2525	2351.395	0.005182	0.094
FBtr0330698	2888	2714.395	0.004606	0.096
FBtr0330700	2449	2275.395	0.005321	0.093
FBtr0330702	2553	2379.395	0.005133	0.094
FBtr0330704	4872	4698.395	0.017140	0.619
FBtr0330706	6363	6189.395	0.012914	0.615
FBtr0330705	4664	4490.395	0.017961	0.620
FBtr0330703	2293	2119.395	0.005628	0.092
FBtr0335491	5779	5605.395	0.011382	0.491
FBtr0330699	2461	2287.395	0.005298	0.093
FBtr0330701	2500	2326.395	0.005227	0.094
FBtr0075621	532	358.761	0.000000	0.000
FBtr0342733	4318	4144.395	1.554939	49.555
FBtr0073580	4698	4524.395	0.868596	30.220
FBtr0112806	3938	3764.395	2.736843	79.225
FBtr0083930	1013	839.395	0.000000	0.000
FBtr0084723	3296	3122.395	0.139029	3.338
FBtr0084724	3136	2962.395	0.074459	1.696
FBtr0085606	818	644.630	4.102983	20.339
FBtr0113308	656	482.688	285.755580	1060.661
FBtr0345340	1600	1426.395	1.880317	20.625
FBtr0087103	1801	1627.395	7.901476	98.882
FBtr0087104	2026	1852.395	2.504261	35.672
FBtr0340063	1447	1273.395	9.158917	89.686
FBtr0087102	1502	1328.395	3.831148	39.136
FBtr0082405	1990	1816.395	0.071594	1.000
FBtr0346034	646	472.691	0.128322	0.466
FBtr0080466	1335	1161.395	39.300188	350.986
FBtr0339179	1820	1646.395	0.000173	0.002
FBtr0081738	1525	1351.395	0.000195	0.002
FBtr0073260	3657	3483.395	0.074648	2.000
FBtr0332659	3654	3480.395	0.074745	2.000
FBtr0073778	1220	1046.395	113.340041	912.000
FBtr0345447	743	569.657	16.788384	73.542
FBtr0080959	727	553.667	222.533660	947.458
FBtr0085272	2491	2317.395	36.419072	649.000
FBtr0310435	6914	6740.395	0.411903	21.350
FBtr0310436	7461	7287.395	0.590481	33.090
FBtr0308251	7548	7374.395	0.608913	34.530
FBtr0310437	6779	6605.395	0.273262	13.880
FBtr0334300	6722	6548.395	0.281003	14.150
FBtr0081517	3624	3450.395	0.232969	6.181
FBtr0305279	451	277.813	0.000000	0.000
FBtr0301253	1023	849.395	6.123990	40.000
FBtr0336630	7320	7146.395	2.370086	130.247
FBtr0336631	7259	7085.395	3.979825	216.842
FBtr0080246	6887	6713.395	31.258781	1613.727
FBtr0080247	7133	6959.395	3.609817	193.185
FBtr0304019	1001	827.395	0.000000	0.000
FBtr0075770	1976	1802.395	3.484684	48.298
FBtr0086215	507	333.778	0.000000	0.000
FBtr0333016	1665	1491.395	0.085121	0.976
FBtr0073565	1543	1369.395	0.097222	1.024
FBtr0300570	814	640.630	134.984450	664.977
FBtr0334594	1123	949.395	0.551018	4.023
FBtr0079009	1605	1431.395	20.389214	224.427
FBtr0300188	1374	1200.395	0.000000	0.000
FBtr0087087	2055	1881.395	0.000000	0.000
FBtr0076201	1827	1653.395	0.731365	9.299
FBtr0076200	2113	1939.395	0.304043	4.534
FBtr0076199	2125	1951.395	0.297095	4.458
FBtr0309516	774	600.645	0.000000	0.000
FBtr0082606	972	798.551	0.000000	0.000
FBtr0344387	1754	1580.395	0.000000	0.000
FBtr0110812	1038	864.395	21.617441	143.692
FBtr0077453	984	810.526	47.855335	298.272
FBtr0080076	3446	3272.395	1.105117	27.809
FBtr0080077	3132	2958.395	3.923040	89.247
FBtr0303903	3591	3417.395	5.383536	141.475
FBtr0333410	3322	3148.395	1.080594	26.162
FBtr0080075	3609	3435.395	4.326939	114.307
FBtr0085871	1816	1642.395	15.153682	191.387
FBtr0344271	1820	1646.395	3.328873	42.145
FBtr0085870	1731	1557.395	18.153048	217.402
FBtr0306929	846	672.608	0.193340	1.000
FBtr0310632	2638	2464.395	5.325305	100.918
FBtr0073263	2209	2035.395	151.553214	2372.082
FBtr0088088	2703	2529.395	1.097881	21.354
FBtr0113068	2368	2194.395	1.867430	31.512
FBtr0113067	3810	3636.395	0.901309	25.203
FBtr0330634	3693	3519.395	2.381836	64.461
FBtr0330632	2885	2711.395	3.582591	74.697
FBtr0113069	2902	2728.395	8.425397	176.772
FBtr0331616	1859	1685.395	0.300237	3.891
FBtr0303230	1648	1474.395	0.603686	6.844
FBtr0081336	1878	1704.395	0.051001	0.668
FBtr0331617	1897	1723.395	0.000000	0.000
FBtr0079722	3204	3030.395	4.421200	103.028
FBtr0079721	3153	2979.395	209.548882	4800.972
FBtr0076383	2926	2752.395	10.866791	230.000
FBtr0339503	1403	1229.395	1.871372	17.692
FBtr0345294	1024	850.395	13.090939	85.607
FBtr0070877	1117	943.395	431.066029	3127.182
FBtr0339504	1097	923.395	17.274022	122.658
FBtr0339502	1093	919.395	0.546141	3.861
FBtr0113093	2019	1845.395	0.411603	5.841
FBtr0086699	3449	3275.395	0.166343	4.190
FBtr0344467	2800	2626.395	1.539450	31.091
FBtr0077276	2993	2819.395	2.888291	62.620
FBtr0345967	2528	2354.395	6.533528	118.289
FBtr0110878	1489	1315.395	21.630715	218.798
FBtr0344526	1766	1592.395	0.877411	10.744
FBtr0340362	789	615.640	0.000000	0.000
FBtr0077326	978	804.543	0.000000	0.000
FBtr0344767	3521	3347.395	2.270450	58.443
FBtr0082883	2427	2253.395	47.750053	827.422
FBtr0344766	2823	2649.395	1.153590	23.503
FBtr0112385	396	222.871	0.523879	0.898
FBtr0340210	561	387.754	0.034260	0.102
FBtr0074868	492	318.785	0.000000	0.000
FBtr0332701	438	264.820	0.000000	0.000
FBtr0344723	1790	1616.395	1.528588	19.000
FBtr0079557	1188	1014.395	0.384590	3.000
FBtr0081934	2064	1890.395	21.973347	319.422
FBtr0334332	2186	2012.395	27.440220	424.636
FBtr0072603	1275	1101.395	17.735197	150.209
FBtr0346537	1540	1366.395	5.948202	62.500
FBtr0072604	1289	1115.395	3.998013	34.292
FBtr0332724	2121	1947.395	0.259514	3.886
FBtr0076852	1786	1612.395	0.170478	2.114
FBtr0076356	1954	1780.395	68.366550	936.000
FBtr0076357	2135	1961.395	7.689488	115.979
FBtr0076358	1666	1492.395	0.786094	9.021
FBtr0339260	3003	2829.395	0.401547	8.737
FBtr0301090	3016	2842.395	0.165167	3.610
FBtr0302299	2991	2817.395	0.168620	3.653
FBtr0345214	964	790.559	8.028229	48.806
FBtr0083203	955	781.567	27.818898	167.194
FBtr0330372	6701	6527.395	7.686116	385.800
FBtr0306753	6785	6611.395	6.314284	321.021
FBtr0306744	3575	3401.395	0.348448	9.114
FBtr0306749	5180	5006.395	2.796976	107.679
FBtr0308226	4737	4563.395	2.433587	85.399
