Name	Length	EffectiveLength	TPM	NumReads
FBgn0031824	1441	1259.28	20.5011	228
FBgn0029964	622	440.633	0	0
FBgn0053558	5284.94	5103.22	64.6183	2912.3
FBgn0038530	742	560.575	7.06967	35
FBgn0033558	2780.99	2599.27	0.217813	4.999
FBgn0034585	2319	2137.28	33.1889	626.455
FBgn0052687	2428.99	2247.27	10.8834	216
FBgn0260771	2049	1867.28	12.3704	204
FBgn0038639	2332.05	2150.34	12.4798	237
FBgn0085440	2919.23	2737.51	0.461407	11.156
FBgn0261983	2996.63	2814.91	30.5246	758.841
FBgn0261014	3019.41	2837.69	321.214	8050
FBgn0085411	2968.95	2787.23	0.203182	5.002
FBgn0039218	405	223.779	65.2731	129
FBgn0033252	4450.19	4268.47	0.265272	10
FBgn0031678	2267	2085.28	77.319	1423.92
FBgn0038357	1127	945.281	0	0
FBgn0037304	1903.42	1721.7	0.460367	7
FBgn0040271	4675.19	4493.48	28.8782	1146.01
FBgn0032259	1561.25	1379.53	11.9349	145.407
FBgn0260969	679	497.608	0	0
FBgn0261803	1443.24	1261.52	0.179946	2.005
FBgn0030748	2063.47	1881.75	49.0085	814.456
FBgn0039130	1562	1380.28	112.141	1367
FBgn0020279	4955.15	4773.43	218.657	9217.83
FBgn0034795	4682	4500.28	15.2481	606.026
FBgn0015756	761.339	579.907	4942.35	25312
FBgn0035839	920	738.485	7.97309	52
FBgn0037958	2492	2310.28	18.0363	368
FBgn0260653	2365.57	2183.85	0.155547	3
FBgn0034427	1273	1091.28	0	0
FBgn0032374	921.34	739.81	0.612216	4
FBgn0041233	1200	1018.28	0	0
FBgn0033602	1386	1204.28	0.094024	1
FBgn0039594	3599.97	3418.25	0.369843	11.164
FBgn0040653	592.5	411.166	0	0
FBgn0038672	1319.41	1137.69	11.6446	117
FBgn0030004	2683	2501.28	3.48572	77
FBgn0051357	1681	1499.28	29.748	393.891
FBgn0051550	2715.18	2533.46	49.253	1102
FBgn0037980	1793.51	1611.79	10.9593	156
FBgn0036211	1297.88	1116.16	64.7129	637.898
FBgn0039612	2099	1917.28	255.131	4320
FBgn0034221	1700	1518.28	4.54928	61
FBgn0033097	1278	1096.28	0	0
FBgn0002973	3305.95	3124.23	5.11023	141
FBgn0035209	528	346.668	100.601	308
FBgn0013334	4571.02	4389.3	21.6695	840
FBgn0038803	2659.74	2478.02	19.5113	426.999
FBgn0032217	2080	1898.28	49.3299	827
FBgn0259113	4624	4442.28	29.0069	1138
FBgn0034225	2141.63	1959.91	0.490814	8.496
FBgn0283712	4653.14	4471.42	33.5533	1325
FBgn0030745	1759.26	1577.54	46.9867	654.623
FBgn0033725	1495.45	1313.73	2.49951	28.999
FBgn0053265	5578	5396.28	0	0
FBgn0041249	1137	955.281	0	0
FBgn0034145	4577	4395.28	6.2e-05	0.002
FBgn0262361	377	195.807	0	0
FBgn0036398	12675.8	12494	29.4729	3252.08
FBgn0038009	411	229.773	0	0
FBgn0036987	1371.48	1189.76	13.4192	141
FBgn0005660	3152.65	2970.93	11.0445	289.782
FBgn0041247	1417	1235.28	0	0
FBgn0029716	2246	2064.28	0.225375	4.109
FBgn0259682	1520.86	1339.14	0.845551	9.999
FBgn0032780	1221.67	1039.96	2.16516	19.885
FBgn0040890	435	253.746	89.2475	200
FBgn0026754	1743	1561.28	0.072524	1
FBgn0035056	1647	1465.28	0.154552	2
FBgn0053928	543	361.664	0.626166	2
FBgn0284252	3764.43	3582.71	60.8076	1924
FBgn0086532	1762.01	1580.29	113.353	1582
FBgn0001285	1148.5	966.884	0	0
FBgn0083940	2499.58	2317.86	1.31944	27.009
FBgn0031633	1192.93	1011.21	93.4993	835
FBgn0085212	533	351.666	12.8794	40
FBgn0003254	4204.06	4022.34	0.084451	3
FBgn0000567	5422.08	5240.36	2.33372	108.005
FBgn0029931	1167	985.281	0	0
FBgn0026391	1140	958.281	0	0
FBgn0038845	1674	1492.28	0.151755	2
FBgn0034136	3040	2858.28	0.356535	9
FBgn0052772	2391.4	2209.69	20.1069	392.382
FBgn0016977	18111.6	17929.8	42.552	6738.01
FBgn0033461	1834.15	1652.43	0.075606	1.103
FBgn0042207	1188	1006.28	1.57534	14
FBgn0263036	853	671.52	0	0
FBgn0050381	1177.5	995.78	17.0432	149.882
FBgn0036925	1917	1735.28	0	0
FBgn0050016	446	264.735	0.427713	1
FBgn0011762	1569	1387.28	11.7534	144
FBgn0263326	428	246.755	0	0
FBgn0028879	5606.46	5424.74	0.020873	1
FBgn0031905	2252	2070.28	0	0
FBgn0003373	1109	927.281	0	0
FBgn0038482	925	743.483	0	0
FBgn0035960	1306	1124.28	4.73356	47
FBgn0013749	722.14	540.733	59.6797	285
FBgn0001991	8559.42	8377.7	0.040548	2.999
FBgn0039463	1587	1405.28	0	0
FBgn0053710	715	533.597	0	0
FBgn0261531	429	247.754	0	0
FBgn0039205	563.78	382.441	12.4351	42
FBgn0087002	10676.6	10494.9	2.25003	208.545
FBgn0032284	538	356.664	0	0
FBgn0000053	2999.49	2817.77	83.8652	2087
FBgn0260003	8700.04	8518.32	35.5446	2674.01
FBgn0040648	561	379.661	0	0
FBgn0031320	1667	1485.28	13.4279	176.137
FBgn0027364	1637.5	1455.78	0	0
FBgn0051128	860	678.506	0	0
FBgn0032261	771.464	590.025	27.3791	142.667
FBgn0039304	1402	1220.28	37.1163	400
FBgn0037829	1685	1503.28	0	0
FBgn0038810	2149	1967.28	46.6788	811
FBgn0085443	4887.04	4705.33	59.1135	2456.47
FBgn0062412	953	771.46	0.880649	6
FBgn0028938	2379.5	2197.78	0	0
FBgn0033480	460.05	278.772	73.5181	181
FBgn0033972	1186	1004.28	46.2268	410
FBgn0028844	641	459.617	0	0
FBgn0029172	1312	1130.28	0	0
FBgn0039797	1850.1	1668.38	10.859	160
FBgn0035555	1645	1463.28	0	0
FBgn0034215	1236.09	1054.38	33.2914	310
FBgn0001090	2053.82	1872.1	3.08791	51.054
FBgn0034853	4537	4355.28	13.5452	521
FBgn0035955	1104	922.281	0	0
FBgn0052183	2778	2596.28	0.130838	3
FBgn0264363	414	232.77	0	0
FBgn0261434	1567	1385.28	0	0
FBgn0011659	2070.44	1888.72	24.46	408
FBgn0040230	3472.84	3291.12	18.9915	552
FBgn0033999	1434.14	1252.42	0.090409	1
FBgn0030596	1979	1797.28	0.756014	12
FBgn0263084	338	156.821	0	0
FBgn0265146	342.5	161.405	0	0
FBgn0260962	3881	3699.28	69.3291	2265
FBgn0033990	1252.73	1071.02	14.8012	140
FBgn0032877	1064.86	883.145	18.8474	147
FBgn0053511	1248	1066.28	0.849539	8
FBgn0013683	291	109.848	4.1232	4
FBgn0030300	2630.01	2448.29	3.69992	80
FBgn0053285	767	585.567	0	0
FBgn0050484	3274	3092.28	0.40279	11
FBgn0032321	1241.56	1059.84	47.8633	448
FBgn0030898	947	765.469	0	0
FBgn0000464	7759.09	7577.37	17.6458	1180.85
FBgn0262036	817	635.545	0	0
FBgn0029174	1498.05	1316.33	162.578	1890
FBgn0035987	1501.8	1320.08	57.7832	673.655
FBgn0031092	1131	949.281	51.8871	435
FBgn0261287	1021.06	839.479	1.07906	8.001
FBgn0035522	4187	4005.28	0.113082	4
FBgn0032161	1100.8	919.079	4.92802	40
FBgn0002673	1898.52	1716.8	4.28705	65
FBgn0267648	4516	4334.28	0.440047	16.844
FBgn0033925	1328	1146.28	20.1513	204
FBgn0262509	6869.14	6687.42	3.42078	202.032
FBgn0266101	3616.72	3435	4.94653	150.059
FBgn0261599	509.35	328.033	4317.87	12509
FBgn0010774	1328	1146.28	115.08	1165
FBgn0261710	8233.18	8051.46	158.355	11260.1
FBgn0267728	1968	1786.28	0.063389	1
FBgn0036569	2900	2718.28	5.33188	128
FBgn0037010	1902.74	1721.02	47.4367	721
FBgn0052170	2064	1882.28	2.69007	44.718
FBgn0034443	497	315.691	43.3998	121
FBgn0261930	3210.55	3028.83	0.037607	1.006
FBgn0032880	2627.1	2445.38	131.318	2836
FBgn0030981	787	605.557	0	0
FBgn0031347	2227	2045.28	0.110724	2
FBgn0005677	4952.42	4770.7	0.16684	7.028
FBgn0036877	1652	1470.28	0.308052	4
FBgn0039873	1996	1814.28	0	0
FBgn0015904	2929.95	2748.23	0.045113	1.095
FBgn0026190	1882	1700.28	0	0
FBgn0015381	3267.97	3086.25	0.05268	1.436
FBgn0031623	591	409.653	1.10563	4
FBgn0022069	2882	2700.28	31.9529	762
FBgn0267650	2367	2185.28	0.755258	14.576
FBgn0000253	1178.52	996.93	956.795	8424
FBgn0013435	1251	1069.28	9.10692	86
FBgn0038693	8774.39	8592.67	0.66014	50.097
FBgn0263398	1573.45	1391.73	23.7571	292
FBgn0266170	1873	1691.28	0.455996	6.811
FBgn0033192	7991.47	7809.75	4.94404	341
FBgn0262873	378	196.806	0.575342	1
FBgn0004650	6581	6399.28	1.61018	91
FBgn0030665	1740.64	1558.92	0.58338	8.032
FBgn0052783	3306	3124.28	0.967139	26.685
FBgn0025638	724.764	543.348	111.7	536.001
FBgn0262786	583	401.654	0	0
FBgn0040600	1119.7	938.138	67.347	557.982
FBgn0020642	505	323.685	0	0
FBgn0031232	1274.09	1092.37	0.207312	2
FBgn0263144	4899.05	4717.33	59.3358	2472
FBgn0261349	1558	1376.28	0.74194	9.018
FBgn0040104	974	792.435	0.714449	5
FBgn0035528	858	676.508	154.153	921
FBgn0259227	5541	5359.28	64.1235	3035
FBgn0031733	1994	1812.28	0	0
FBgn0032224	1356.04	1174.32	19.2845	200
FBgn0011555	1047	865.281	0	0
FBgn0260396	457	275.725	0	0
FBgn0001565	1965.2	1783.48	118.343	1864
FBgn0000022	917	735.487	0	0
FBgn0086758	5449.78	5268.06	101.234	4709.9
FBgn0085224	1184	1002.28	8.24704	73
FBgn0029854	588.105	406.754	100.216	360
FBgn0037534	1974	1792.28	0.063177	1
FBgn0020379	4461.99	4280.27	11.1647	422.04
FBgn0033593	450	268.731	0	0
FBgn0039137	2677.93	2496.21	9.84337	217
FBgn0039048	2959	2777.28	0.122311	3
FBgn0021818	5414.72	5233	28.9298	1337
FBgn0023519	870.713	689.211	86.4169	526
FBgn0029903	5828.77	5647.05	63.6229	3173
FBgn0011740	4000.38	3818.67	19.3331	652
FBgn0050101	1545	1363.28	0.33223	4
FBgn0030660	1706.14	1524.42	10.1144	136.17
FBgn0038087	2514.33	2332.61	0	0
FBgn0262127	5069	4887.28	53.2917	2300.18
FBgn0044817	563	381.661	0.703304	2.371
FBgn0010620	1717	1535.28	1.32755	18
FBgn0032205	861	679.505	9.66496	58
FBgn0026376	4535.01	4353.29	17.8691	687
FBgn0025724	3066	2884.28	142.192	3622
FBgn0036335	602	420.652	32.5707	121
FBgn0012042	790	608.556	2.76784	14.876
FBgn0029885	851	669.525	49.2143	291
FBgn0051735	1370.5	1188.78	0	0
FBgn0035243	726	544.592	66.3261	319
FBgn0041789	2133.69	1951.98	193.995	3344.25
FBgn0003356	862	680.505	0	0
FBgn0264487	604	422.651	0	0
FBgn0038377	1199	1017.28	0	0
FBgn0026196	1813	1631.28	112.83	1625.51
FBgn0266918	2356	2174.28	80.7199	1550
FBgn0027615	1623.39	1441.68	17.8288	227
FBgn0005590	1466	1284.28	0	0
FBgn0035162	4245.27	4063.55	353.579	12689
FBgn0038756	405.5	224.279	0	0
FBgn0259166	3684.56	3502.84	25.1492	778
FBgn0038833	681	499.607	0	0
FBgn0031803	1515	1333.28	0	0
FBgn0003139	1643.35	1461.63	44.932	580
FBgn0010583	3055.58	2873.86	44.4435	1128
FBgn0042696	4625.09	4443.37	0.33128	13
FBgn0036159	1355.37	1173.65	27.4962	285
FBgn0034400	8519.11	8337.39	52.7354	3883
FBgn0261597	640.965	459.581	8615.35	34968
FBgn0263346	6118.13	5936.41	31.1069	1630.85
FBgn0030104	756	574.571	0	0
FBgn0033096	1290	1108.28	0.102168	1
FBgn0038596	494	312.693	0	0
FBgn0033900	1997.53	1815.81	7.95918	127.637
FBgn0020646	263	81.876	0	0
FBgn0052971	752.104	570.677	0.992076	5
FBgn0263750	1849.77	1668.05	7.20213	106.098
FBgn0031356	2357	2175.28	57.8314	1111
FBgn0033932	2475	2293.28	0.049375	1
FBgn0040754	423	241.761	56.4951	120.623
FBgn0036490	743	561.574	0	0
FBgn0032235	1649	1467.28	1.3119	17
FBgn0085332	420	238.764	0	0
FBgn0034117	1727.72	1546	57.2747	782
FBgn0021767	3202.04	3020.32	0.637671	17.009
FBgn0263606	927	745.481	6.22747	41
FBgn0039210	2094	1912.28	15.3952	260
FBgn0283728	928.675	747.157	4.84957	32
FBgn0032341	4741.84	4560.12	27.7607	1118
FBgn0036915	2140.59	1958.87	31.9786	553.222
FBgn0002873	7217.2	7035.48	28.8087	1790
FBgn0033216	1189	1007.28	0	0
FBgn0053858	1023	841.281	0.170451	1.266
FBgn0029708	3370.39	3188.67	0.177551	5
FBgn0265199	549	367.663	0	0
FBgn0037662	1525	1343.28	0.674354	8
FBgn0013347	617	435.642	150.492	579
FBgn0259740	542.603	361.273	208.739	665.999
FBgn0033131	626	444.628	0.763993	3
FBgn0051146	5835.69	5653.97	0.420563	21
FBgn0031910	1321	1139.28	0.099388	1
FBgn0285910	1792	1610.28	148.581	2113
FBgn0038612	857	675.509	11.7336	70
FBgn0015331	1995	1813.28	46.6466	747
FBgn0000439	2739	2557.28	8.9e-05	0.002
FBgn0030670	1383	1201.28	45.0556	478
FBgn0000394	1571.54	1389.82	43.6688	536
FBgn0266667	2284	2102.28	21.5297	399.726
FBgn0050360	2150.74	1969.02	0.230025	4
FBgn0001612	3571	3389.28	22.2549	666.143
FBgn0039591	2274	2092.28	0	0
FBgn0031900	2185	2003.28	0	0
FBgn0083953	428	246.754	58.2778	127
FBgn0020909	1301	1119.28	31.7655	314
FBgn0034242	876.378	694.871	33.4052	205
FBgn0037153	4097.31	3915.59	4.59901	159.036
FBgn0034232	692	510.605	25.0587	113
FBgn0031094	1094	912.281	26.137	210.581
FBgn0040366	1690.33	1508.61	3.30248	44
FBgn0035006	1766	1584.28	0	0
FBgn0036376	2780.04	2598.32	76.6544	1759
FBgn0033041	1280	1098.28	0	0
FBgn0029818	2388	2206.28	58.5071	1140
FBgn0031299	3016.1	2834.38	1.21668	30.456
FBgn0014031	1410	1228.28	2.12029	23
FBgn0051677	662	480.608	0	0
FBgn0030174	2164.63	1982.91	0.514926	9.017
FBgn0262536	624	442.629	0	0
FBgn0085569	483	301.703	1.12591	3
FBgn0034598	4403.01	4221.29	51.4748	1919
FBgn0267691	590	408.654	0	0
FBgn0011289	1593.67	1411.96	127.028	1584
FBgn0033717	2089.21	1907.49	270.212	4552
FBgn0026401	6612.08	6430.36	23.0147	1307
FBgn0028572	2344.55	2162.83	16.2818	311.001
FBgn0040337	1412	1230.28	16.6586	181
FBgn0037422	1518	1336.28	0	0
FBgn0040394	1936	1754.28	75.513	1169.92
FBgn0261401	1872	1690.28	0.066989	1
FBgn0031082	1129	947.281	0.119533	1
FBgn0031980	457.159	275.884	7719.35	18808
FBgn0016053	1211	1029.28	0.055895	0.508
FBgn0033669	1140.96	959.241	113.557	962
FBgn0262982	584	402.654	0	0
FBgn0035763	2346.91	2165.19	60.6111	1159
FBgn0086611	543	361.664	0.016024	0.051
FBgn0250823	2922.82	2741.1	74.1076	1794
FBgn0011606	4135.49	3953.78	49.9172	1743
FBgn0037174	1383.33	1201.61	0	0
FBgn0032782	1604	1422.28	18.3904	231
FBgn0032507	1191	1009.28	0	0
FBgn0053533	548.91	367.573	0.92415	3
FBgn0267383	660	478.608	0	0
FBgn0020622	3501.26	3319.54	20.8415	611
FBgn0030013	1216.63	1034.91	40.2632	368
FBgn0036550	1004	822.281	0.275407	2
FBgn0283478	1584.09	1402.37	154.38	1912
FBgn0034769	691	509.605	0	0
FBgn0052010	4301.47	4119.75	0.406022	14.773
FBgn0027948	7417.97	7236.26	97.3757	6223
FBgn0260407	707	525.601	32.3147	150
FBgn0037485	1894	1712.28	0	0
FBgn0036547	1184.02	1002.3	2.93723	26
FBgn0001320	2005.5	1823.78	0	0
FBgn0266582	976	794.429	129.846	911
FBgn0085423	6024.44	5842.73	33.5852	1733
FBgn0022710	7230.37	7048.65	1.34623	83.803
FBgn0031149	2677.67	2495.95	201.923	4451
FBgn0036848	1233	1051.28	41.252	383
FBgn0000181	1047.83	866.227	1381.94	10572
FBgn0037722	1295	1113.28	20.8504	205
FBgn0034177	1482	1300.28	6.87947	79
FBgn0030608	4598	4416.28	0.051279	2
FBgn0038925	1191.12	1009.4	59.0049	526
FBgn0032773	1968.1	1786.38	148.576	2344
FBgn0043539	565	383.687	0	0
FBgn0024182	5450	5268.28	26.6248	1238.77
FBgn0030420	2822.38	2640.66	28.9746	675.715
FBgn0031365	534	352.665	0	0
FBgn0050046	2669.14	2487.42	35.9164	789
FBgn0029835	3397.8	3216.09	0.070415	2
FBgn0003074	2288.83	2107.11	124.725	2321
FBgn0001147	2237	2055.28	0	0
FBgn0053914	2067.43	1885.71	1.44112	24
FBgn0028416	242	60.92	0	0
FBgn0035273	1242	1060.28	0	0
FBgn0001987	4062.95	3881.23	16.4833	564.999
FBgn0260997	1158	976.281	0.794658	6.852
FBgn0030376	5847.5	5665.78	0	0
FBgn0030271	671.476	490.082	5.31403	23
FBgn0032243	3793.71	3611.99	8.24468	262.999
FBgn0038568	771	589.566	0	0
FBgn0033377	2443	2261.28	89.7823	1793
FBgn0038536	1046	864.281	70.0912	535
FBgn0028948	942	760.475	0	0
FBgn0261283	3819.41	3637.69	427.282	13727
FBgn0038402	1345.55	1163.83	0.344205	3.538
FBgn0000564	702	520.602	0	0
FBgn0036324	1422.34	1240.62	0.365077	4
FBgn0036759	1088.41	906.692	4.37092	35
FBgn0250874	1729.99	1548.27	175.156	2395
FBgn0035743	426.617	245.384	0.461443	1
FBgn0001942	1574.32	1392.6	3877.87	47693
FBgn0037469	914	732.487	22.4147	145
FBgn0283477	1502.25	1320.53	161.959	1888.81
FBgn0001255	1094	912.281	0.74471	6
FBgn0031157	1241.97	1060.25	36.631	343
FBgn0031461	2710.45	2528.73	23.5083	525
FBgn0038124	920	738.485	0	0
FBgn0041184	3483.72	3302	23.2154	677
FBgn0039835	704	522.602	31.8501	147
FBgn0025837	1986	1804.28	0	0
FBgn0028884	905	723.487	0	0
FBgn0030836	1571	1389.28	0.24451	3
FBgn0030025	746	564.574	43.5215	217
FBgn0039315	1334	1152.28	0.393067	4
FBgn0053517	5443.27	5261.55	0.13828	6.425
FBgn0030163	1182.67	1000.95	0	0
FBgn0014135	4044.25	3862.53	2.57974	87.999
FBgn0283678	1211	1029.28	0	0
FBgn0010263	3753.96	3572.24	0.316973	10
FBgn0033748	1781.32	1599.6	2.96781	41.926
FBgn0030893	2500.98	2319.26	92.9083	1903
FBgn0262955	3783.4	3601.68	54.3569	1729
FBgn0051184	494.77	313.464	109.693	303.67
FBgn0005633	1128	946.281	0	0
FBgn0262855	665	483.608	0	0
FBgn0027553	2226	2044.28	18.8877	341
FBgn0038700	1577.5	1395.78	0	0
FBgn0020305	1185	1003.28	51.5773	457
FBgn0283432	2188	2006.28	0.388226	6.879
FBgn0053872	595	413.653	2.14784	7.846
FBgn0027616	2746.88	2565.16	71.2008	1613
FBgn0036367	918	736.487	0.153745	1
FBgn0037794	2006	1824.28	10.3655	167
FBgn0052024	743	561.574	2.6212	13
FBgn0033027	750.92	569.492	3.77773	19
FBgn0032740	612.75	431.387	0	0
FBgn0261397	6177.15	5995.43	26.5918	1408
FBgn0031104	591	409.653	0	0
FBgn0264326	6849	6667.28	25.05	1475
FBgn0262150	1308.5	1126.78	0	0
FBgn0039670	770	588.567	0	0
FBgn0031001	3865.15	3683.44	0.122962	4
FBgn0262845	370	188.809	0	0
FBgn0037553	2012.03	1830.31	9.83644	159
FBgn0039310	1345	1163.28	0	0
FBgn0031520	1836.5	1654.78	0	0
FBgn0013674	1536	1354.28	191.299	2288
FBgn0263027	1272	1090.28	1.1424	11
FBgn0037672	1412.27	1230.55	14.2625	155
FBgn0260446	5253.76	5072.04	0.044649	2
FBgn0030554	1717.32	1535.61	16.8858	229
FBgn0015376	3236	3054.28	8.1931	221
FBgn0040252	1832.22	1650.5	1.50928	22
FBgn0032819	1921	1739.28	18.2286	280
FBgn0005558	3107.61	2925.89	0.696592	18
FBgn0040099	1067.48	885.765	34.2002	267.536
FBgn0263667	4605.31	4423.59	14.6159	571
FBgn0051950	482.193	300.898	31.9863	85
FBgn0034618	5001.82	4820.11	40.5342	1725.49
FBgn0035721	821.404	639.946	22.3826	126.5
FBgn0265266	467	285.717	0	0
FBgn0001323	3417	3235.28	0	0
FBgn0085191	1705	1523.28	0	0
FBgn0270925	3929.6	3747.88	0	0
FBgn0034407	449	267.732	7.61268	18
FBgn0010422	1419.95	1238.24	76.4483	836
FBgn0033347	1370.43	1188.71	0.952551	10
FBgn0038186	688	506.607	0	0
FBgn0011701	2996	2814.28	0.040234	1
FBgn0260817	2221	2039.28	20.4536	368.368
FBgn0260861	765	583.567	40.3587	208
FBgn0031424	5688	5506.28	0	0
FBgn0033846	3450.37	3268.65	16.4201	474
FBgn0264922	690.344	508.949	762.882	3429
FBgn0262806	219	39.742	0	0
FBgn0032967	2031	1849.28	2.6941	44
FBgn0052655	1250	1068.28	0.423974	4
FBgn0032085	1456.9	1275.18	0.710367	8
FBgn0038057	1639.59	1457.87	6.99019	90
FBgn0038273	1603	1421.28	1.96509	24.666
FBgn0027525	1664.81	1483.09	190.259	2492
FBgn0015372	1648	1466.28	25.0975	325
FBgn0027569	2529.34	2347.62	70.7085	1466
FBgn0038380	1478	1296.28	0	0
FBgn0034548	1604	1422.28	0	0
FBgn0033590	484	302.702	0	0
FBgn0033274	739	557.576	11.7785	58
FBgn0030051	1570.49	1388.77	3.75051	46
FBgn0043025	1800.68	1618.96	1.62053	23.17
FBgn0029945	2047	1865.28	1.63902	27
FBgn0261858	386	204.798	1.65867	3
FBgn0036905	1409	1227.28	0.276785	3
FBgn0044871	894	712.488	52.6036	331
FBgn0032635	1683	1501.28	47.5785	630.823
FBgn0264695	6771.63	6589.91	0.206185	11.997
FBgn0032625	822	640.53	0	0
FBgn0038348	3950	3768.28	3.39547	113
FBgn0013762	1604	1422.28	24.5205	308
FBgn0038567	1468	1286.28	0	0
FBgn0037399	1194	1012.28	0	0
FBgn0031048	1679	1497.28	74.9437	991
FBgn0037387	1875.64	1693.92	0.601611	8.999
FBgn0037419	1755	1573.28	0	0
FBgn0259140	11198	11016.3	0.174735	17
FBgn0262882	482	300.705	0	0
FBgn0033806	2910.92	2729.2	9.62538	232
FBgn0037020	1249	1067.28	30.0243	283
FBgn0026479	2719.67	2537.95	77.5857	1739
FBgn0032883	3030.11	2848.39	21.1191	531.264
FBgn0031775	870	688.498	1.31568	8
FBgn0032244	1134	952.281	22.9486	193
FBgn0259741	851	669.525	5.41188	32
FBgn0014380	1042.42	860.696	130.899	995
FBgn0283682	4672.04	4490.32	62.1791	2465.8
FBgn0262685	1762	1580.28	0.402299	5.615
FBgn0259729	1177	995.281	0	0
FBgn0052201	1773	1591.28	0	0
FBgn0031544	1687.67	1505.95	90.678	1206
FBgn0034998	1155.55	973.975	0.116256	1
FBgn0039050	2417.65	2235.93	0.309672	6.115
FBgn0029834	8288.98	8107.26	0.300314	21.502
FBgn0038234	734	552.584	29.7122	145
FBgn0260646	270	88.869	2.54826	2
FBgn0035666	833	651.539	0	0
FBgn0262480	490.5	309.199	0	0
FBgn0038797	1359.5	1177.78	0	0
FBgn0036437	964	782.448	0	0
FBgn0054010	876	694.493	0.163041	1
FBgn0031747	1369.86	1188.14	0.667105	7
FBgn0028863	5907.99	5726.27	2.70903	137
FBgn0034737	765	583.567	0.194032	1
FBgn0051053	818	636.545	0.533651	3
FBgn0040682	1308.86	1127.19	0.301363	3
FBgn0033818	2218.5	2036.78	0	0
FBgn0035896	1358.02	1176.3	25.6051	266
FBgn0085478	4580.44	4398.72	42.709	1659.13
FBgn0036514	2515	2333.28	19.4114	400
FBgn0032130	2277.91	2096.19	17.447	322.988
FBgn0052436	5407	5225.28	7.90948	365
FBgn0051482	792	610.555	0	0
FBgn0053317	351	169.817	7.42221	11.131
FBgn0039633	10688.1	10506.4	27.4006	2542.44
FBgn0024811	1157.22	975.514	20.1967	174.001
FBgn0024194	1673	1491.28	34.4716	454
FBgn0052425	2063.27	1881.55	44.6022	741.153
FBgn0050272	1699	1517.28	0	0
FBgn0033754	711	529.597	4.27611	20
FBgn0002622	856.551	675.066	6895.51	41110
FBgn0085465	853	671.52	1.85481	11
FBgn0265174	1796.52	1614.8	40.1792	573
FBgn0038679	6526	6344.28	1.92755	108
FBgn0003011	2158	1976.28	0.401064	7
FBgn0036227	2329	2147.28	0	0
FBgn0014857	774.3	592.863	267.085	1398.42
FBgn0051719	2958.95	2777.23	0.73388	18
FBgn0053477	597	415.653	0	0
FBgn0040842	445	263.737	0	0
FBgn0038168	3220.06	3038.34	24.3729	654
FBgn0261847	383.5	202.281	0	0
FBgn0036354	1639.7	1457.98	66.3241	854
FBgn0058068	414	232.77	6.42202	13.202
FBgn0052533	3537.96	3356.25	5.43172	161
FBgn0039816	1799.5	1617.78	0	0
FBgn0260764	482	300.705	0.376551	1
FBgn0263773	1247.47	1065.77	15.5116	146
FBgn0262699	2595.67	2413.95	19.7478	421
FBgn0053798	537	355.664	0	0
FBgn0267903	309	127.834	0	0
FBgn0037770	2886.25	2704.54	28.7626	687
FBgn0036698	1418	1236.28	0.36636	4
FBgn0038250	1185	1003.28	23.2493	206
FBgn0051415	720	538.595	2.31257	11
FBgn0035586	1849.93	1668.21	41.7839	615.596
FBgn0032549	961.5	779.949	0	0
FBgn0085253	473	291.714	0	0
FBgn0029161	1212.83	1031.11	153.942	1401.83
FBgn0037812	660	478.608	4.4532	18.823
FBgn0052495	1913.03	1731.32	111.836	1710
FBgn0262962	618.904	437.545	2.32908	9
FBgn0033913	3457.58	3275.86	90.3536	2614
FBgn0044452	6262.6	6080.88	32.3257	1736
FBgn0010078	542	360.664	7736.39	24642
FBgn0265192	1703.86	1522.14	23.0419	309.749
FBgn0051040	2340	2158.28	23.5561	449
FBgn0025866	3664.21	3482.49	30.4659	937
FBgn0040060	904	722.487	0.156724	1
FBgn0037899	773	591.563	406.171	2122
FBgn0052304	733	551.584	0	0
FBgn0050441	406	224.778	0.553021	1.098
FBgn0029867	2134	1952.28	75.0497	1293.98
FBgn0034299	901.489	719.973	30.6678	195
FBgn0035213	2639.9	2458.18	33.2573	721.999
FBgn0023540	1703.13	1521.41	11.0893	149
FBgn0024326	2577.7	2395.98	46.4553	983
FBgn0031322	1828.27	1646.55	14.7853	215
FBgn0038432	1838	1656.28	14.8351	217
FBgn0037363	6289.97	6108.25	23.2644	1255
FBgn0036332	2215	2033.28	14.8132	266
FBgn0262812	608	426.648	0	0
FBgn0036497	1007	825.281	0	0
FBgn0032228	1405	1223.28	31.6566	342
FBgn0038865	1855	1673.28	10.4888	155
FBgn0035483	1268.16	1086.44	18.2665	175.265
FBgn0030578	1210	1028.28	0	0
FBgn0034179	1742.72	1561	51.9367	716
FBgn0034768	689	507.606	0	0
FBgn0021764	8957.5	8775.78	6.43843	499
FBgn0053217	2227	2045.28	3.69872	66.81
FBgn0029994	1404	1222.28	1.29695	14
FBgn0051777	383	201.801	168.331	300
FBgn0033628	1863.73	1682.01	0.673189	10
FBgn0030234	1178.76	997.037	13.9688	122.999
FBgn0035150	3244	3062.28	92.8837	2512
FBgn0262486	771	589.566	0	0
FBgn0039413	1210	1028.28	0.110117	1
FBgn0004370	7525.28	7343.56	25.6727	1665
FBgn0039149	538.249	356.915	11.4209	36
FBgn0030348	1491	1309.28	0.518899	6
FBgn0031707	1213	1031.28	1.09796	10
