Name	Length	EffectiveLength	TPM	NumReads
FBgn0053723	543	372.404	0	0
FBgn0030994	816	645.285	8.33575	45
FBgn0259231	3192	3021	0	0
FBgn0020412	5350.61	5179.62	26.3543	1142
FBgn0029114	7214	7043	16.0383	945
FBgn0039274	1012	841.004	19.4718	137
FBgn0034592	732	561.327	0	0
FBgn0031484	1222.68	1051.69	41.8258	368
FBgn0034049	4426.12	4255.13	74.189	2641
FBgn0039306	1751	1580	26.3272	348
FBgn0023083	3346.36	3175.36	42.3941	1126.2
FBgn0011822	1310	1139	0	0
FBgn0051926	1462.74	1291.74	0.092536	1
FBgn0053516	2868.27	2697.28	24.4654	552.071
FBgn0039736	1992	1821	1.37845	21
FBgn0040352	915	744.23	0	0
FBgn0028689	1800.82	1629.82	119.178	1625
FBgn0004172	358	187.54	0	0
FBgn0042119	489.5	318.939	0	0
FBgn0266672	3363	3192	39.8801	1064.97
FBgn0036738	956.063	785.233	0.152225	1
FBgn0002921	3723.8	3552.81	314.133	9336.86
FBgn0036557	1277	1106	37.3941	346
FBgn0030704	959	788.206	19.5629	129
FBgn0034162	713	542.339	2.86521	13
FBgn0264486	845	674.264	0.177278	1
FBgn0039348	2181.71	2010.71	34.4201	578.999
FBgn0000014	4500.21	4329.22	0.138154	5.004
FBgn0053766	537	366.406	0	0
FBgn0050054	1064.49	893.495	0.154929	1.159
FBgn0035210	840	669.268	39.4708	221
FBgn0037109	4745.18	4574.18	19.6234	750.939
FBgn0033916	3423	3252	17.2755	470
FBgn0260461	1615.54	1444.55	0.259832	3.14
FBgn0027497	3775.29	3604.3	53.7932	1622.05
FBgn0031331	1037	866.162	0	0
FBgn0038645	953	782.212	0.611251	4
FBgn0038139	2764.5	2593.5	0	0
FBgn0040719	522.5	351.925	0	0
FBgn0010551	1329.45	1158.46	232.882	2257
FBgn0010235	1846.85	1675.85	147.422	2066.87
FBgn0267870	719	548.336	0.001091	0.005
FBgn0034406	1576	1405	0.765682	9
FBgn0029943	1418	1247	20.6089	215
FBgn0037420	679	508.349	0.235137	1
FBgn0085397	4715.8	4544.8	0.105203	4
FBgn0264606	6317.07	6146.07	0.13614	6.999
FBgn0003867	1768.33	1597.34	0	0
FBgn0035152	1454.37	1283.38	15.8335	170
FBgn0034168	1524	1353	0	0
FBgn0053680	837	666.27	0	0
FBgn0050339	1023	852.004	43.4914	310
FBgn0032749	3368.85	3197.85	0.186894	5
FBgn0036537	722.068	551.403	67.8385	312.941
FBgn0036198	752	581.319	14.243	69.268
FBgn0262004	578	407.394	0	0
FBgn0038034	2039	1868	36.4019	568.877
FBgn0040730	624	453.377	0.263648	1
FBgn0038915	646	475.358	0	0
FBgn0025821	887	716.233	0	0
FBgn0263745	2132	1961	3.4744	57
FBgn0041097	7413	7242	0.016505	1
FBgn0036133	1891	1720	36.4849	525
FBgn0260971	4964.75	4793.76	0.000365	0.014
FBgn0001079	3251	3080	11.5515	297.65
FBgn0033569	2481	2310	7.86529	152
FBgn0028426	2707	2536	19.5606	415
FBgn0036900	3076.29	2905.3	14.8834	361.751
FBgn0039531	1099.91	928.916	16.5996	129
FBgn0037171	3621.67	3450.67	0	0
FBgn0033952	1791	1620	0	0
FBgn0031834	1853.32	1682.33	3.51194	49.428
FBgn0034988	1530	1359	14.0729	160
FBgn0051004	4530.1	4359.1	0.082264	3
FBgn0033060	1075	904.004	13.0903	99
FBgn0032642	553.228	382.629	69.6643	223
FBgn0033257	1978	1807	0.819588	12.39
FBgn0016047	5008	4837	0	0
FBgn0002783	3907.87	3736.87	85.8535	2684
FBgn0263232	6901.51	6730.52	4.17738	235.217
FBgn0033981	1631	1460	0.215392	2.631
FBgn0052249	951	780.213	0	0
FBgn0033899	1475	1304	28.874	314.995
FBgn0051778	946.291	775.492	1.38723	9
FBgn0033468	1128	957.004	47.3379	379
FBgn0037232	2562.99	2392	9.17486	183.601
FBgn0053333	576	405.395	0.294853	1
FBgn0032677	2465	2294	0	0
FBgn0035359	1098.95	927.959	6.50545	50.503
FBgn0032264	1613.45	1442.45	71.6801	865
FBgn0264343	854	683.253	1.39956	8
FBgn0029827	1158	987.004	0.121106	1
FBgn0026403	4711.14	4540.14	0.078983	3
FBgn0040628	1034.96	863.968	0.138352	1
FBgn0041180	4699.03	4528.04	186.239	7055
FBgn0032495	1574	1403	0.085197	1
FBgn0267901	454	283.462	0	0
FBgn0031436	618.401	447.784	144.148	540
FBgn0052036	709	538.341	3.33056	15
FBgn0260750	1300	1129	12.1755	115
FBgn0037536	3263.26	3092.26	27.2132	703.999
FBgn0038993	1183	1012	0.354342	3
FBgn0032049	1307.5	1136.5	0	0
FBgn0035620	1837.38	1666.38	0.071732	1
FBgn0037354	1014	843.004	48.4197	341.482
FBgn0040007	403.643	233.139	773.675	1509
FBgn0040368	1638	1467	0	0
FBgn0029643	1570	1399	0.341763	4
FBgn0015240	2834	2663	18.4931	412
FBgn0262583	989	818.153	0.14617	1
FBgn0035049	2806.09	2635.09	66.8135	1472.91
FBgn0259937	1801.78	1630.78	196.73	2684
FBgn0032249	2896	2725	2.66696	60.8
FBgn0001187	1493	1322	0.452086	5
FBgn0053532	640.991	470.352	1.01653	4
FBgn0037443	3113.01	2942.02	46.5732	1146.3
FBgn0040900	565.801	395.198	1.81477	6
FBgn0043799	1691.79	1520.79	4.00852	51
FBgn0031791	905.602	734.827	0.162667	1
FBgn0035076	2116	1945	1.22912	20
FBgn0036689	2123	1952	4.40895	72
FBgn0039187	4076.14	3905.14	24.9768	816
FBgn0032886	1590.71	1419.71	106.758	1268
FBgn0029525	4342	4171	7.09674	247.637
FBgn0260234	1029	858.004	0	0
FBgn0050065	673	502.35	0.237945	1
FBgn0028561	1585.74	1414.74	0.253471	3
FBgn0030722	997	826.151	2.02559	14
FBgn0017457	1266.96	1095.97	59.0242	541.183
FBgn0037017	1039.78	868.788	2.47652	18
FBgn0029532	1565	1394	0.085747	1
FBgn0259216	4159.02	3988.02	0.11989	4.001
FBgn0029726	531.5	360.91	0	0
FBgn0053309	1779	1608	0	0
FBgn0260762	410	239.489	0	0
FBgn0034401	3403	3232	63.6122	1720
FBgn0267888	690	519.346	0.000799	0.003
FBgn0050423	655	484.353	178.92	725
FBgn0000241	2607.05	2436.06	0.300239	6.119
FBgn0050192	373	202.531	0	0
FBgn0038396	973	802.178	27.8647	187
FBgn0053124	2094	1923	1.74045	28
FBgn0028744	2514	2343	43.262	848
FBgn0262871	3545.9	3374.9	16.1151	455.001
FBgn0000045	1569.89	1398.9	1.76507	20.657
FBgn0030600	16566.7	16395.7	14.0924	1933
FBgn0003330	1542	1371	42.3914	486.221
FBgn0011836	3890.99	3719.99	14.0782	438.132
FBgn0262140	403	232.496	0	0
FBgn0265188	468	297.456	0	0
FBgn0050359	2040.3	1869.31	2.04622	32
FBgn0028738	755	584.319	12.4785	61
FBgn0032822	538.31	367.716	15.9282	49
FBgn0035254	1162.27	991.27	16.5201	137
FBgn0040972	409	238.49	0	0
FBgn0263777	428	257.476	0	0
FBgn0035336	2708	2537	13.2865	282
FBgn0036024	901	730.231	0.163691	1
FBgn0028886	2274.64	2103.64	4.65935	82
FBgn0037156	874	703.237	26.0776	153.421
FBgn0033187	2909	2738	21.1298	484
FBgn0032620	1562	1391	15.0381	175
FBgn0067861	1968.28	1797.29	0.786964	11.833
FBgn0032638	1587	1416	9.6233	114
FBgn0031443	1202	1031.16	0	0
FBgn0011020	2802	2631	10.3131	227
FBgn0052988	829	658.274	0	0
FBgn0000289	4011.28	3840.29	77.3267	2484.33
FBgn0038012	1690	1519	0	0
FBgn0278604	3190	3019	24.9833	631
FBgn0052406	2919	2748	0.043498	1
FBgn0261934	8584.99	8413.99	33.9732	2391.41
FBgn0019940	1407	1236	0	0
FBgn0034411	1589	1418	8.51388	101
FBgn0030669	908.943	738.172	27.8519	172
FBgn0053513	4276.86	4105.86	1.68852	57.999
FBgn0010482	5109.2	4938.2	0.048873	2.019
FBgn0011668	325	154.553	0	0
FBgn0052675	2200.59	2029.59	118.437	2011
FBgn0265046	491	320.446	0	0
FBgn0285944	11451.8	11280.8	0.596271	56.274
FBgn0037926	3963.91	3792.91	41.1265	1305
FBgn0261976	830.356	659.63	17.0338	94
FBgn0260447	539	368.406	1.06327	3.277
FBgn0260763	566	395.397	1.51154	5
FBgn0034135	2436.66	2265.66	0.05456	1.035
FBgn0013531	1037	866.004	27.1913	197
FBgn0038153	2415	2244	0	0
FBgn0262594	534	363.408	0	0
FBgn0034195	1279	1108	0	0
FBgn0031360	1184	1013	58.0547	492
FBgn0085309	376	205.529	0	0
FBgn0035154	1480	1309	4.74838	52
FBgn0034973	500	329.439	0	0
FBgn0050056	596	425.391	0	0
FBgn0033421	1430.76	1259.76	42.5081	448
FBgn0025185	2006	1835	11.204	172
FBgn0037992	1358.17	1187.17	0.100686	1
FBgn0003124	2355.38	2184.38	78.7984	1440
FBgn0061198	351.347	180.888	100.442	152
FBgn0022343	1094.12	923.122	112.931	872.149
FBgn0014010	1784.01	1613.01	152.73	2061
FBgn0037018	951.973	781.185	20.5038	134
FBgn0039254	1242.03	1071.03	15.9595	143
FBgn0053143	4995.7	4824.71	0.074325	3
FBgn0035346	1791.59	1620.59	36.8791	499.999
FBgn0031751	721.5	550.834	0	0
FBgn0034803	921.064	750.293	33.1372	208
FBgn0039969	656.652	486.011	54.1078	220
FBgn0053926	790.272	619.57	112.283	582
FBgn0263322	596	425.391	0	0
FBgn0051200	915	744.23	0	0
FBgn0265417	595	424.391	0	0
FBgn0051413	1782	1611	0	0
FBgn0051249	1176	1005	20.1003	169
FBgn0003053	6761.58	6590.59	1.45442	80.192
FBgn0051624	856.922	686.177	6.03069	34.619
FBgn0051361	3383.96	3212.96	30.0068	806.568
FBgn0042185	1881.65	1710.66	14.1147	202
FBgn0035153	2329	2158	65.9141	1190
FBgn0061476	2232	2061	18.907	326
FBgn0035124	1513	1342	0	0
FBgn0265313	802.465	631.744	1.43644	7.592
FBgn0036083	2295	2124	0.33766	6
FBgn0031114	2334	2163	39.3465	712
FBgn0035470	1531	1360	9.06649	103.156
FBgn0051997	667.217	496.567	103.749	431
FBgn0035000	855	684.251	0	0
FBgn0038733	1789	1618	0	0
FBgn0052694	3093.43	2922.44	0.160952	3.935
FBgn0029819	2273.93	2102.93	26.9424	474
FBgn0027085	3020	2849	11.6637	278
FBgn0035317	5265	5094	0.351978	15
FBgn0261284	703	532.343	3.14355	14
FBgn0051245	965	794.193	0	0
FBgn0259175	3506.01	3335.02	2.69204	75.11
FBgn0003275	541	370.405	164.903	511
FBgn0051002	1663	1492	0.16023	2
FBgn0043533	528	357.413	0	0
FBgn0030345	1776	1605	15.2673	205
FBgn0034029	1548	1377	27.9487	321.968
FBgn0034000	801	630.296	16.499	87
FBgn0034705	1169.97	998.978	15.7943	131.999
FBgn0037661	1121	950.004	17.2377	137
FBgn0033194	10394.2	10223.2	25.0963	2146.42
FBgn0028892	1964.25	1793.25	0.133313	2
FBgn0015359	1155.47	984.473	64.9581	535
FBgn0033265	2041.04	1870.04	9.67549	151.37
FBgn0085315	603	432.385	0	0
FBgn0046879	957	786.201	0	0
FBgn0038422	2595	2424	0	0
FBgn0026396	1209	1038	0	0
FBgn0029995	1146	975.004	0.245342	2.001
FBgn0033401	2031.42	1860.43	18.3754	286
FBgn0036858	871	700.238	0	0
FBgn0038694	974	803.177	0	0
FBgn0039031	764	593.299	0	0
FBgn0259150	8084.94	7913.94	0.349729	23.155
FBgn0262814	470.5	299.956	0	0
FBgn0023496	1626.5	1455.5	0	0
FBgn0002936	871	700.238	1.0236	5.996
FBgn0000247	6534.81	6363.82	36.6415	1950.78
FBgn0053702	540	369.405	0	0
FBgn0011282	713.181	542.512	0.021888	0.099
FBgn0003390	1776.62	1605.62	2.68005	36
FBgn0261436	1590	1419	52.0669	618.104
FBgn0259213	5255.42	5084.43	0.165424	7.036
FBgn0040322	1391.09	1220.1	53.785	549
FBgn0020508	849	678.258	0	0
FBgn0041605	4119.43	3948.43	0.696287	22.999
FBgn0033750	1910	1739	10.8603	158
FBgn0032294	725	554.332	0	0
FBgn0028686	1428.07	1257.08	159.461	1677
FBgn0038381	1645	1474	15.4851	190.955
FBgn0039702	1531	1360	25.6641	292
FBgn0039561	3037	2866	35.8678	860
FBgn0030357	791.497	620.799	11.9378	61.999
FBgn0050324	648	477.357	0	0
FBgn0050160	844	673.264	0.392559	2.211
FBgn0004619	3810	3639	0.032847	1
FBgn0085231	1091	920.004	0	0
FBgn0037427	3558.5	3387.5	0	0
FBgn0015024	2114.78	1943.79	102.265	1663
FBgn0039239	542	371.404	0	0
FBgn0260441	613	442.386	2574.72	9529
FBgn0004643	2567	2396	45.1328	904.682
FBgn0259168	4911.8	4740.8	43.4755	1724.3
FBgn0030351	718.962	548.298	19.6406	90.092
FBgn0029717	887	716.233	0	0
FBgn0261015	6311.69	6140.69	29.4199	1511.38
FBgn0028387	2948	2777	11.6217	270.001
FBgn0040735	383	212.523	0	0
FBgn0086357	2025.59	1854.6	204.634	3175
FBgn0031620	3032.5	2861.5	0.041772	1
FBgn0040510	3541.8	3370.8	0	0
FBgn0020304	3200.38	3029.38	127.172	3223
FBgn0085284	564	393.398	12.4347	40.925
FBgn0263199	1928.62	1757.62	31.859	468.462
FBgn0034578	711	540.34	6.8577	31
FBgn0284237	2903.58	2732.58	0.075594	1.728
FBgn0038334	1545	1374	0.003506	0.04
FBgn0085254	590	419.393	0	0
FBgn0035036	2248	2077	11.1892	194.425
FBgn0029856	1362	1191	13.3668	133.185
FBgn0041585	2876	2705.01	35.3513	800
FBgn0259212	6656.15	6485.16	41.507	2251.95
FBgn0031740	1752	1581	42.6694	564.373
FBgn0035610	2930	2759	0	0
FBgn0033208	558	387.399	45.3568	147
FBgn0051151	5950.74	5779.75	38.1712	1845.7
FBgn0033557	3240.62	3069.62	13.0437	334.968
FBgn0035703	2170	1999	6.57753	110
FBgn0026250	1175.5	1004.51	345.204	2900.99
FBgn0029158	1373	1202	15.016	151
FBgn0031957	1346	1175	1.51196	14.863
FBgn0034840	1192.3	1021.3	0.117039	1
FBgn0041713	1572.51	1401.52	1.00849	11.825
FBgn0035574	7230.89	7059.9	0.017012	1.004
FBgn0030683	1544.93	1373.94	17.1389	197
FBgn0264491	2721.75	2550.76	32.428	691.999
FBgn0037169	801.454	630.75	0.189507	1
FBgn0037846	1962	1791	3.27027	49
FBgn0031969	2784.09	2613.1	153.881	3364
FBgn0026713	3804.31	3633.31	50.9603	1549
FBgn0040395	2913.92	2742.92	74.0831	1700
FBgn0039159	600	429.39	25.6287	92.065
FBgn0063491	788	617.299	125.089	646
FBgn0264908	3947.76	3776.76	0.158246	5.001
FBgn0052006	1684	1513	0.158006	2
FBgn0030673	1159.58	988.597	8.22191	68
FBgn0029816	827	656.276	0	0
FBgn0026089	527.419	356.843	115.086	343.568
FBgn0024238	3352.68	3181.68	101.436	2700
FBgn0033572	1524	1353	0	0
FBgn0004635	2564.77	2393.77	22.5983	452.56
FBgn0027329	1924	1753	314.955	4619
FBgn0041629	2140	1969	531.427	8754
FBgn0031519	2054.85	1883.86	2.40086	37.838
FBgn0038576	2093.09	1922.09	21.7302	349.424
FBgn0029696	522	351.422	0	0
FBgn0034402	1120	949.004	9.19472	73
FBgn0086680	4573.92	4402.92	0.000525	0.02
FBgn0033778	1947	1776	2.55755	38
FBgn0038697	1033	862.004	0	0
FBgn0267796	6369.92	6198.92	0.308523	16
FBgn0000492	2552	2381	0.100405	2
FBgn0020908	1008.35	837.491	0.856357	6
FBgn0031948	2252.66	2081.66	4.01949	70
FBgn0036829	2312	2141	0.018641	0.334
FBgn0010355	6599.88	6428.89	27.5175	1480
FBgn0002736	1103	932.004	51.2088	399.281
FBgn0034700	401	230.498	0.518581	1
FBgn0035642	1822.76	1651.77	9.84179	136
FBgn0010041	840	669.268	9.57345	53.602
FBgn0023509	3459	3288	32.7468	900.779
FBgn0035688	3771.2	3600.2	46.2501	1393.02
FBgn0032200	769	598.311	52.7425	264
FBgn0053868	595	424.391	21.5218	76.412
FBgn0034638	951.926	781.138	255.242	1668
FBgn0063496	839	668.269	0.178868	1
FBgn0027580	4309.14	4138.15	33.9114	1174
FBgn0034856	1341	1170	3.67789	36
FBgn0035806	721	550.336	1.95478	9
FBgn0016715	883	712.234	28.3627	169
FBgn0053977	425	254.477	29.1223	62
FBgn0000032	1937.8	1766.81	43.3664	641
FBgn0032338	2686.79	2515.79	0.047512	1
FBgn0265606	891	720.233	0	0
FBgn0030664	735	564.324	2.9654	14
FBgn0050145	411	240.489	0	0
FBgn0036725	6444.23	6273.24	0.038339	2.012
FBgn0050062	610	439.388	2.44837	9
FBgn0032197	2206.54	2035.54	12.1555	207
FBgn0036593	902.5	731.732	0	0
FBgn0034417	2267.77	2096.77	10.3184	181.001
FBgn0262821	569	398.397	0	0
FBgn0029823	1631.92	1460.92	135.329	1654
FBgn0038842	1442.18	1271.18	121.113	1288
FBgn0037702	4538.68	4367.69	82.1256	3000.87
FBgn0040009	2334.21	2163.22	16.6875	302
FBgn0034451	1166	995.004	52.1373	434
FBgn0050472	839	668.269	0	0
FBgn0037758	3180	3009	43.141	1086
FBgn0263077	4281.74	4110.74	35.4838	1220.3
FBgn0262538	722	551.335	0.650413	3
FBgn0022772	3152	2981	12.4303	310
FBgn0002023	2776.74	2605.75	0.239782	5.226
FBgn0036327	1146	975.004	0	0
FBgn0264607	2202.93	2031.93	26.7662	455.001
FBgn0000117	3124.53	2953.54	309.601	7650
FBgn0032424	1413	1242	0	0
FBgn0010278	2507	2336	147.163	2876
FBgn0033056	2202	2031	0	0
FBgn0011596	2391	2220	2.3691	44
FBgn0037265	2064.07	1893.07	6.8193	108
FBgn0028688	1393	1222	100.839	1030.9
FBgn0053108	896.263	725.509	3.17864	19.293
FBgn0264975	4812.47	4641.47	69.3518	2692.96
FBgn0035486	1290	1119	0.042824	0.401
FBgn0003256	2312.02	2141.02	35.5717	637.152
FBgn0022238	1136.3	965.326	51.5114	416
FBgn0266129	4335.6	4164.6	0	0
FBgn0028515	1361.48	1190.49	102.916	1025
FBgn0004373	5758.54	5587.55	47.8551	2237
FBgn0032629	3836	3665	0.003357	0.103
FBgn0263403	725.5	554.828	0	0
FBgn0040679	359	188.539	0	0
FBgn0034007	1536.22	1365.23	0.262664	3
FBgn0263021	576	405.395	0	0
FBgn0040364	1268.2	1097.21	5.88287	54
FBgn0031926	2715.5	2544.5	0	0
FBgn0051773	2493	2322	0.051478	1
FBgn0064766	3255	3084	38.6036	996
FBgn0085374	1777	1606	0.074428	1
FBgn0030569	3684	3513	0.068051	2
FBgn0034937	1450	1279	1.77568	19
FBgn0015037	1680	1509	8.39651	106
FBgn0031377	4294	4123	15.2166	524.865
FBgn0034382	989	818.153	0	0
FBgn0039740	1631	1460	22.5964	276
FBgn0039058	1233	1062	2.13851	19
FBgn0261445	2275	2104	308.203	5425
FBgn0030331	2494	2323	41.3189	803
FBgn0085265	795.5	624.788	0	0
FBgn0004852	5310.95	5139.95	2.41857	104
FBgn0085292	258	87.591	10.8774	7.971
FBgn0036931	2712	2541	1.74052	37
FBgn0031637	2475.47	2304.47	55.3937	1067.94
FBgn0030720	2622	2451	46.4276	952
FBgn0264988	245	74.599	0	0
FBgn0052485	1136	965.004	22.296	180
FBgn0029955	1852.99	1682	0.258654	3.639
FBgn0033312	1803	1632	0.849184	11.594
FBgn0028903	1442.79	1271.8	0.375946	4
FBgn0250746	1026.34	855.342	161.269	1154
FBgn0085319	932	761.229	0	0
FBgn0034118	1346.68	1175.68	50.5302	497
FBgn0086782	3953	3782	3.96207	125.361
FBgn0004414	647.871	477.228	3.40016	13.575
FBgn0267609	526	355.416	0	0
FBgn0032814	2062	1891	17.0037	269
FBgn0033640	543	372.404	0	0
FBgn0034918	983	812.165	18.8441	128.037
FBgn0263112	3149.59	2978.6	12.931	322.225
FBgn0020294	4466.76	4295.77	0.166953	6
FBgn0034005	3361	3190	4.98361	133
FBgn0023023	2720.84	2549.85	10.4538	223
FBgn0032787	1511.52	1340.52	15.2477	171
FBgn0085409	4520.19	4349.19	0.054968	2
FBgn0030710	2575	2404	5.4197	109
FBgn0037801	3132.93	2961.94	0.242136	6
FBgn0050015	5671.77	5500.77	47.6322	2192
FBgn0039184	2463.2	2292.2	0.104295	2
FBgn0023515	3437.11	3266.11	15.0782	412
FBgn0259876	4378.56	4207.57	31.3633	1104
FBgn0001091	1330.78	1159.79	262.141	2543.49
FBgn0044812	530	359.412	0	0
FBgn0040949	331	160.551	0	0
FBgn0032021	1903.08	1732.08	0.138021	2
FBgn0261587	818	647.284	0.001479	0.008
FBgn0261538	1423.49	1252.54	0.190862	2
FBgn0083970	485	314.451	15.9654	42
FBgn0030421	3256.69	3085.69	7.89384	203.777
FBgn0031190	2401.74	2230.75	59.7367	1114.83
FBgn0010473	5224.9	5053.91	0.68589	29.001
FBgn0050035	3122.86	2951.86	31.2944	772.82
FBgn0029088	4884	4713	17.8294	702.994
FBgn0029093	1396.57	1225.57	1080.26	11076
FBgn0051973	5636.95	5465.96	0.830999	37.999
FBgn0039631	3058	2887	4.38876	106
FBgn0001206	4696	4525	9.40404	356
FBgn0033476	3620.96	3449.96	96.6082	2788.33
FBgn0051288	1377	1206	0	0
FBgn0053105	830	659.274	57.0607	314.716
FBgn0032120	6017.24	5846.24	26.4366	1293
FBgn0025743	3269	3098	25.6087	663.723
FBgn0030876	897.897	727.123	15.7138	95.588
FBgn0037670	955.518	784.725	10.9673	72
FBgn0085288	1281	1110	0	0
FBgn0034651	895	724.182	0	0
FBgn0028397	3817.51	3646.52	8.39287	256.037
FBgn0260959	3086.42	2915.42	37.0228	903
FBgn0024804	1328.05	1157.05	21.7978	211
FBgn0024556	1723.36	1552.37	114.96	1493
FBgn0038673	762	591.316	16.1716	80
FBgn0038874	2935.04	2764.05	4.45426	102.999
FBgn0015618	1529	1358	7.53063	85.556
FBgn0022338	1135.85	964.855	102.825	830
FBgn0032210	2049.14	1878.14	15.9109	250
FBgn0020399	1287	1116	0.108042	1.009
FBgn0023169	2739.4	2568.41	35.5105	763.023
FBgn0014851	445	274.465	0	0
FBgn0032731	1637.82	1466.83	234.546	2878.21
FBgn0040519	520.748	350.172	1.36541	4
FBgn0086448	1596.29	1425.29	3.77392	45
FBgn0032692	1643	1472	0.081203	1
FBgn0051481	3712.97	3541.97	0.033748	1
FBgn0051851	1168	997.004	0.119891	1
FBgn0000183	4044.94	3873.94	57.2058	1854
FBgn0033816	2159	1988	18.2785	304
FBgn0028926	726	555.332	48.5602	225.605
FBgn0038749	949	778.214	0	0
FBgn0035290	2433.67	2262.67	0	0
FBgn0022942	3030.98	2859.99	44.5948	1067
FBgn0043575	746	575.32	2.28542	11
FBgn0027660	3501.43	3330.43	2.69181	74.999
FBgn0032908	4143	3972	0.84262	28
FBgn0038588	2619	2448	4.834	99
FBgn0037645	4497.68	4326.69	0.060988	2.208
FBgn0003130	2389	2218	0	0
FBgn0038054	733	562.326	0.425133	2
FBgn0086915	1065	894.004	0.133704	1
FBgn0036193	977.726	806.882	3.55537	24
FBgn0037275	2137	1966	0.243198	4
FBgn0036667	360.302	189.838	103.892	165
FBgn0264540	474	303.455	0	0
FBgn0035876	1051	880.004	12.9039	95
FBgn0030752	1328.24	1157.24	330.839	3203
FBgn0027066	1874.36	1703.37	182.319	2598.11
FBgn0037543	1126.86	955.866	15.02	120.111
FBgn0003016	6153.24	5982.25	3.89631	194.999
FBgn0041238	1406	1235	0	0
FBgn0038507	1573	1402	0	0
FBgn0037841	866	695.242	0.346064	2.013
FBgn0036810	1212	1041	0	0
FBgn0053346	1096	925.004	0.387669	3
FBgn0040529	620.987	450.366	244.177	920
FBgn0053923	537	366.406	0	0
FBgn0053363	144	36.128	13.2343	4
FBgn0036229	2611	2440	0	0
FBgn0043069	1427.45	1256.46	1.03566	10.886
FBgn0030675	1486	1315	6.98762	76.873
FBgn0036804	800	629.297	22.2236	117
FBgn0003687	1387	1216	23.1002	235
FBgn0035677	3483.46	3312.47	0.252597	6.999
FBgn0000077	1214.88	1043.88	19.1227	167
FBgn0052704	2811	2640	0.135831	3
FBgn0033439	1123	952.004	0	0
FBgn0039627	1103	932.004	13.21	103
FBgn0261501	219	48.651	0	0
FBgn0026755	1740	1569	0	0
FBgn0032741	2188	2017	0.177786	3
FBgn0085198	625	454.376	0	0
FBgn0032160	997.79	826.941	66.7807	462
FBgn0037388	958	787.206	0.151843	1
FBgn0260008	450.828	280.29	73.3508	172.001
FBgn0036330	1040.22	869.228	0.137514	1
FBgn0030887	3196	3025	0.039807	1.007
FBgn0033136	889	718.233	0.448249	2.693
FBgn0261356	1126	955.004	0	0
FBgn0259099	3608	3437	0	0
FBgn0050185	739	568.322	57.7489	274.571
FBgn0039943	1516	1345	28.4387	320
FBgn0267861	1098.21	927.216	626.008	4855.98
FBgn0052695	464.839	294.324	0.406123	1
FBgn0267252	1019.66	848.898	12.9544	92
FBgn0038339	4333.41	4162.42	0.11604	4.041
FBgn0039588	2255	2084	5.84455	101.898
FBgn0085424	3275.51	3104.51	0.038877	1.01
FBgn0034246	5683.34	5512.34	37.8176	1744
FBgn0085462	866.5	695.751	0	0
FBgn0266717	15371.1	15200.1	43.731	5561
FBgn0259896	2056.65	1885.65	54.6423	862
FBgn0033169	2122	1951	39.7622	649
FBgn0283741	3086.79	2915.79	43.1559	1052.72
FBgn0039509	954	783.21	62.5833	410.066
FBgn0250844	1005	834.095	0	0
FBgn0036892	3712.69	3541.69	22.6016	669.678
FBgn0038189	1101	930.004	0	0
FBgn0003209	3863.33	3692.33	22.9848	709.999
FBgn0039675	1650	1479	0	0
FBgn0040723	447.038	276.501	0.864602	2
FBgn0036958	3688.9	3517.91	39.1703	1152.81
FBgn0085405	2497.35	2326.35	12.3686	240.719
FBgn0026577	8839.81	8668.81	38.0431	2759
FBgn0030354	4895.02	4724.03	35.7784	1414
FBgn0010292	1518	1347	40.5537	457
FBgn0011476	469.407	298.861	14.4561	36.144
FBgn0014906	2260.85	2089.85	179.368	3136
FBgn0032422	704.265	533.605	4.48016	20
FBgn0004893	3475.66	3304.66	14.83	410
FBgn0035541	677.168	506.518	81.6517	346
FBgn0036816	2519.67	2348.68	142.247	2795
FBgn0028497	2822.73	2651.74	51.7482	1148
FBgn0037492	1894	1723	2.97619	42.901
FBgn0001138	3743.08	3572.08	0.033569	1.003
FBgn0011666	3060.27	2889.27	38.5076	930.787
FBgn0051156	3193	3022	6.09129	154
FBgn0031546	2332.5	2161.5	0	0
FBgn0044049	804	633.295	0.188746	1
FBgn0085228	694	523.344	0	0
FBgn0039792	1732.5	1561.5	0	0
FBgn0037292	902	731.231	0	0
FBgn0265184	1490	1319	4.30652	47.521
FBgn0014848	443	272.466	0	0
FBgn0035069	1270	1099.11	0	0
FBgn0037513	1361	1190	4.5201	45
FBgn0027655	11651	11480	20.7003	1988.08
FBgn0000581	9441.33	9270.33	29.4415	2283.35
FBgn0032124	1733	1562	0.229574	3
FBgn0028955	1416.99	1245.99	3.87648	40.409
FBgn0027521	2942.43	2771.44	1.11833	25.929
FBgn0053272	267	96.586	0	0
FBgn0022027	678	507.349	60.785	258
FBgn0039297	1045	874.004	1.64116	12
FBgn0034545	834	663.271	0	0
FBgn0035929	568	397.397	0	0
FBgn0051665	5580	5409	0	0
FBgn0030851	1260	1089	11.1958	102
FBgn0004777	1097	926.004	0	0
FBgn0030951	680	509.348	0	0
FBgn0031090	2057.05	1886.05	80.2184	1265.74
FBgn0031865	2614.66	2443.66	0.391321	8
FBgn0036790	2912	2741	0	0
FBgn0013811	12090	11919	3.40975	340
FBgn0266442	1122	951.004	0.12569	1
FBgn0036668	5454	5283	29.2324	1292
