Name	Length	EffectiveLength	TPM	NumReads
FBgn0260972	1404.16	1230.59	62.8764	595
FBgn0053282	1583	1409.39	0	0
FBgn0038209	945	771.576	0	0
FBgn0032988	2140	1966.39	52.972	801
FBgn0266259	772	598.646	0	0
FBgn0033663	1807	1633.39	1337.83	16803.8
FBgn0037228	1311.9	1138.3	1004.53	8792.99
FBgn0039139	1971	1797.39	14.1807	196
FBgn0034921	1299.82	1126.21	33.8323	293
FBgn0038481	1050	876.395	0	0
FBgn0050340	1232	1058.39	9.70652	79
FBgn0036608	1039	865.541	0	0
FBgn0035845	1442.47	1268.86	0.307461	3
FBgn0037324	1830.6	1656.99	0.078481	1
FBgn0085436	9041.03	8867.42	166.075	11324.4
FBgn0053329	1681	1507.39	28.8951	334.94
FBgn0266364	267	93.952	0	0
FBgn0262569	261	87.958	0	0
FBgn0067864	3261.06	3087.46	32.8853	780.762
FBgn0262514	672	498.684	0	0
FBgn0039470	2127	1953.39	0	0
FBgn0052115	1560	1386.39	18.4784	197
FBgn0010388	355.21	182.113	35.7039	50
FBgn0053092	2343.85	2170.25	0.092859	1.549
FBgn0030054	4043	3869.39	51.9578	1546
FBgn0003189	6958.03	6784.43	61.931	3231
FBgn0002306	5675.79	5502.18	0.236346	9.999
FBgn0033075	4617.33	4443.72	15.0418	514
FBgn0037128	908	734.581	0	0
FBgn0022981	2527	2353.39	0	0
FBgn0038524	1988.56	1814.95	20.8503	291
FBgn0036505	1430.21	1256.61	83.8242	810
FBgn0085290	796	622.638	7.05159	33.763
FBgn0037569	1063	889.395	39.0392	267
FBgn0015949	3642.65	3469.04	75.0307	2001.54
FBgn0031766	906	732.583	0	0
FBgn0003391	6400	6226.4	14.7244	705
FBgn0052442	934.14	760.718	5.64124	33
FBgn0051998	4919.21	4745.6	17.3185	632
FBgn0085318	534	360.764	0	0
FBgn0025644	1046	872.395	0.149063	1
FBgn0000406	1479.55	1305.95	5.9746	60
FBgn0014391	400.097	226.96	339.773	593
FBgn0004395	3232.77	3059.16	20.9145	492.001
FBgn0034871	849	675.605	0	0
FBgn0027608	1463.32	1289.72	1.40632	13.948
FBgn0037933	1123	949.395	15.889	116
FBgn0011742	2293.01	2119.41	97.3136	1586
FBgn0051301	1520	1346.39	39.8898	413
FBgn0000287	5109.8	4936.2	0.172883	6.561
FBgn0040236	5900	5726.39	55.0069	2422.22
FBgn0039807	1822	1648.39	0.07889	1
FBgn0028685	1465	1291.39	165.773	1646.22
FBgn0263757	722	548.667	2.84854	12.018
FBgn0053223	736.784	563.429	0.692413	3
FBgn0262366	1765	1591.39	0	0
FBgn0017414	1029.38	855.775	14.436	95
FBgn0034455	1209.64	1036.03	39.6641	316
FBgn0039645	4472	4298.4	0.040377	1.335
FBgn0030667	3692	3518.39	4.05698	109.765
FBgn0000928	3502	3328.39	24.2628	621
FBgn0005777	2398.91	2225.31	52.185	893
FBgn0011293	567	393.751	0.330265	1
FBgn0029751	1157	983.395	0.264476	2
FBgn0031065	3638	3464.39	0.150147	4
FBgn0003978	1310	1136.39	51.0566	446.166
FBgn0260777	1023	849.395	0.1531	1
FBgn0034837	1232	1058.39	0	0
FBgn0038038	1576	1402.39	56.379	608
FBgn0012036	1900.6	1726.99	276.426	3671
FBgn0033985	1377	1203.39	0	0
FBgn0266000	3932.64	3759.03	87.0054	2515
FBgn0031878	2128.85	1955.24	95.6185	1437.67
FBgn0035144	2825	2651.39	9.07364	185
FBgn0025582	1520	1346.39	324.431	3359
FBgn0035627	2177	2003.39	6.16654	95
FBgn0036465	940	766.577	0	0
FBgn0013469	4379.84	4206.23	0.309165	10.001
FBgn0035619	1749	1575.39	0	0
FBgn0000109	801.255	627.891	13.255	64
FBgn0004841	2941	2767.39	0	0
FBgn0039311	1358	1184.39	0	0
FBgn0040279	1091	917.395	0	0
FBgn0034863	695	521.677	0	0
FBgn0033755	2647	2473.39	65.2999	1242
FBgn0024992	3038.81	2865.2	70.7126	1558
FBgn0026393	1412	1238.39	6.2384	59.408
FBgn0066292	1649	1475.39	1.97156	22.368
FBgn0261049	2055	1881.39	10.7827	156
FBgn0039424	1452	1278.39	0	0
FBgn0029893	4493.74	4320.13	42.2382	1403.19
FBgn0023508	3682.42	3508.81	56.7597	1531.5
FBgn0036962	1947	1773.39	0.07333	1
FBgn0267893	165	12.946	0	0
FBgn0265041	504	330.779	0.000508	0.001
FBgn0037862	2566	2392.39	0	0
FBgn0039829	1167	993.395	11.6507	89
FBgn0041205	1417.54	1243.93	127.749	1222
FBgn0041240	1251	1077.39	0	0
FBgn0034471	530.5	357.262	0	0
FBgn0033350	1220	1046.39	46.1065	371
FBgn0050469	1791	1617.39	0.080402	1
FBgn0041336	1463	1289.39	0.403421	4
FBgn0004419	1688.17	1514.57	77.3607	901
FBgn0026058	1289	1115.39	0.116588	1
FBgn0022382	2661.86	2488.26	23.8317	456
FBgn0038395	1052.51	878.972	6.65766	45
FBgn0035328	1431	1257.39	0	0
FBgn0033206	1782	1608.39	28.122	347.82
FBgn0051347	865	691.593	1.89412	10.073
FBgn0027083	1981.3	1807.69	11.5101	160
FBgn0261276	3145.65	2972.04	93.9861	2148
FBgn0263971	450	276.813	0	0
FBgn0025832	1378	1204.39	31.821	294.712
FBgn0034282	2057.29	1883.68	106.868	1548
FBgn0015838	3492	3318.39	42.989	1096.99
FBgn0026399	1404	1230.39	0	0
FBgn0037659	5286.63	5113.03	36.4867	1434.59
FBgn0037988	1600	1426.39	0	0
FBgn0025684	1846	1672.39	44.6954	574.801
FBgn0267895	527	353.764	0.000239	0.001
FBgn0033124	1025	851.395	0.45822	3
FBgn0053527	526	352.766	1.84318	5
FBgn0283479	1795.43	1621.82	0.080182	1
FBgn0035941	1394	1220.39	0.745902	7
FBgn0011693	929.502	756.081	0.515986	3
FBgn0031590	2253.89	2080.28	108.771	1740
FBgn0010287	983	809.528	24.7385	154
FBgn0039170	1516	1342.39	0.774986	8
FBgn0031026	711	537.672	0	0
FBgn0031837	1327	1153.39	0.112747	1
FBgn0031835	6219.57	6045.96	0.064527	3
FBgn0085638	713.971	540.638	41.6125	172.999
FBgn0029503	1241	1067.39	28.2649	232
FBgn0085246	738	564.663	0	0
FBgn0033885	735	561.663	0.694592	3
FBgn0052081	1566	1392.39	0	0
FBgn0028436	1330	1156.39	19.792	176
FBgn0053777	519	345.771	0.376093	1
FBgn0029928	1455.3	1281.7	2.8409	28
FBgn0015663	1946.96	1773.36	7.69347	104.914
FBgn0051814	3132.1	2958.5	0.131866	3
FBgn0005779	1327	1153.39	0	0
FBgn0039155	1993	1819.39	2.64459	37
FBgn0039395	1495	1321.39	0	0
FBgn0030542	589	415.745	0	0
FBgn0047351	707	533.686	0	0
FBgn0039779	1683	1509.39	0	0
FBgn0043012	751	577.653	25.4387	113
FBgn0022986	1653.16	1479.55	21.3763	243.208
FBgn0037576	1194	1020.39	0	0
FBgn0036993	1128	954.393	0.681282	5
FBgn0034706	1664	1490.39	1.65782	19
FBgn0263391	3294.97	3121.36	129.342	3104.57
FBgn0267001	10723.6	10550	28.3566	2300.5
FBgn0264001	4919.73	4746.12	0.2328	8.496
FBgn0011834	901	727.585	0	0
FBgn0036601	544	370.758	0	0
FBgn0027554	2173	1999.39	48.8456	751
FBgn0260012	4710.38	4536.77	35.3714	1234
FBgn0004378	3871	3697.39	56.2859	1600.34
FBgn0033997	1681	1507.39	0.086269	1
FBgn0032156	2982.34	2808.73	40.3266	870.999
FBgn0039684	500	326.779	0.795904	2
FBgn0034047	1137	963.395	0.134983	1
FBgn0030522	923	749.58	35.7382	206
FBgn0037320	948	774.575	0	0
FBgn0036320	1150	976.395	0	0
FBgn0260005	3749.51	3575.9	1.38192	38
FBgn0038702	1586	1412.39	0.276216	3
FBgn0002732	676	502.683	1.03479	4
FBgn0034827	2499	2325.39	0	0
FBgn0038301	2262	2088.39	11.5198	185
FBgn0263092	548	374.758	0	0
FBgn0039929	1248.27	1074.67	34.9709	289
FBgn0030999	1615	1441.39	0	0
FBgn0033836	1677	1503.39	77.9967	901.706
FBgn0267967	1983.01	1809.4	1.50928	21
FBgn0264696	193	25.753	0	0
FBgn0035543	2744	2570.39	0	0
FBgn0039125	1978	1804.39	71.488	991.929
FBgn0036135	1039	865.395	52.5286	349.564
FBgn0266534	1065	891.395	0.145886	1
FBgn0052333	5508.74	5335.13	0.024375	1
FBgn0261844	2734.59	2560.98	2.25641	44.437
FBgn0034684	1589.9	1416.3	2.11182	23
FBgn0038462	1160.27	986.67	53.6512	407.068
FBgn0264395	1224	1050.39	0.123803	1
FBgn0040342	1545	1371.39	0.853423	9
FBgn0026079	2444	2270.39	31.2734	546
FBgn0031261	1532	1358.39	159.191	1662.88
FBgn0260468	1192	1018.39	14.7238	115.306
FBgn0052548	1459.54	1285.93	0.202254	2
FBgn0031255	2259	2085.39	1.30953	21
FBgn0050110	2052	1878.39	0	0
FBgn0036922	641.336	468.039	12.2252	44
FBgn0001989	719.324	545.991	142.429	598
FBgn0051021	1496	1322.39	0	0
FBgn0261627	702	528.676	0	0
FBgn0051626	1325.18	1151.57	1.35511	12
FBgn0262592	692.5	519.178	0	0
FBgn0030048	1116.73	943.127	54.74	397
FBgn0052829	865	691.593	0.564098	3
FBgn0004875	7351.28	7177.68	47.1082	2600.14
FBgn0266047	297	123.928	0	0
FBgn0051126	589	415.745	24.4372	78.126
FBgn0053260	902	728.585	3.49863	19.602
FBgn0029966	2246.5	2072.89	0	0
FBgn0033508	597	423.742	0	0
FBgn0040256	1671	1497.39	5.29758	61
FBgn0005564	2691.62	2518.02	0.103289	2
FBgn0027490	3251	3077.39	14.6633	347
FBgn0250816	2814.8	2641.2	4.92361	100
FBgn0028949	846.5	673.109	0	0
FBgn0028534	923	749.58	0.173487	1
FBgn0031651	875	701.59	51.7115	278.988
FBgn0035355	641	467.696	26.0335	93.629
FBgn0038468	1835	1661.39	0.239653	3.062
FBgn0037719	1509.07	1335.46	28.0443	288
FBgn0086784	2749.84	2576.24	35.0315	694
FBgn0011581	966	792.518	0	0
FBgn0024958	2882	2708.39	35.9839	749.439
FBgn0262890	1106.95	933.348	2.50792	18
FBgn0029589	719.779	546.446	0.713934	3
FBgn0038593	2915	2741.39	19.3067	407
FBgn0032509	837	663.615	110.13	562
FBgn0026369	4621	4447.4	28.743	983
FBgn0035989	1871.75	1698.14	17.1127	223.463
FBgn0037217	1471.67	1298.07	3.7143	37.076
FBgn0260768	608.492	435.219	44.5208	149
FBgn0262815	593	419.743	0.009454	0.031
FBgn0029763	4149.69	3976.08	27.9637	855
FBgn0085420	2585.33	2411.79	0	0
FBgn0040941	513	339.772	0	0
FBgn0263933	3327	3153.39	45.6926	1108
FBgn0024294	1294	1120.39	0	0
FBgn0001123	1652.38	1478.78	48.7181	554
FBgn0261064	1846	1672.39	37.7127	485
FBgn0031129	1298.5	1124.89	0	0
FBgn0037151	701	527.677	24.8907	101
FBgn0035956	1945	1771.39	0	0
FBgn0265158	384	210.885	0	0
FBgn0039091	2212	2038.39	0	0
FBgn0011586	934.17	760.727	306.504	1793
FBgn0035547	1063	889.395	3.4e-05	0
FBgn0034276	2750	2576.39	0.100949	2
FBgn0039342	681	507.679	0	0
FBgn0039086	1753.5	1579.89	0	0
FBgn0015402	3696.36	3522.76	20.7564	562.278
FBgn0003319	3895.3	3721.7	0.244863	7.008
FBgn0261840	2594	2420.39	1.56693	29.164
FBgn0052354	3251	3077.39	0.929659	22
FBgn0011747	5245.13	5071.53	68.2067	2660
FBgn0029729	860	686.595	0	0
FBgn0030699	1498.15	1324.54	52.0348	530
FBgn0040253	1584	1410.39	0.276608	3
FBgn0051876	827	653.623	0.596868	3
FBgn0030716	4251.17	4077.56	21.8832	686.162
FBgn0067622	1097.65	924.184	4.56722	32.459
FBgn0035086	5919.02	5745.41	0.543218	23.999
FBgn0037220	1564	1390.39	103.911	1111
FBgn0030786	973	799.549	77.5814	477
FBgn0029863	1282	1108.39	0.117325	1
FBgn0085367	425	251.835	0	0
FBgn0051976	1014	840.395	0.113328	0.732
FBgn0032733	1716.5	1542.89	0.084794	1.006
FBgn0041235	1194	1020.39	0	0
FBgn0027657	1015.15	841.667	35.6908	231
FBgn0002865	1319	1145.39	0	0
FBgn0032859	1942.16	1768.55	140.369	1909
FBgn0085227	532	358.761	0	0
FBgn0003900	2090.02	1916.41	0.183422	2.703
FBgn0038655	1032	858.395	0.151495	1
FBgn0031908	1050.64	877.092	0.29653	2
FBgn0031146	765	591.646	0.179803	0.818
FBgn0036924	1384	1210.39	0	0
FBgn0261794	3648.86	3475.25	107.29	2867.22
FBgn0263106	1921.15	1747.54	96.4385	1295.97
FBgn0030460	1191.44	1017.84	41.5231	325
FBgn0263987	3614.94	3441.33	121.043	3203.19
FBgn0035482	1962.8	1789.2	10.5389	145
FBgn0267363	3125	2951.39	0.044061	1
FBgn0004656	7722.19	7548.58	111.315	6461.53
FBgn0262656	3975.55	3801.95	63.0091	1842.15
FBgn0039543	2423.67	2250.06	16.1826	280
FBgn0038074	990	816.524	2.22968	14
FBgn0267449	3394	3220.39	0	0
FBgn0031273	2549	2375.39	0.164236	3
FBgn0039007	981.5	808.033	0	0
FBgn0033732	1904	1730.39	0	0
FBgn0265052	1226.86	1053.25	0.493869	4
FBgn0031981	10092.2	9918.63	10.1478	774
FBgn0259190	1785	1611.39	0	0
FBgn0052391	766	592.646	0	0
FBgn0030349	4335.69	4162.08	34.0565	1090
FBgn0037911	1969	1795.39	11.6614	161
FBgn0036742	1737.17	1563.56	1.66341	20
FBgn0032934	2541	2367.39	8.18464	149
FBgn0029940	980	806.54	0	0
FBgn0263846	7678.56	7504.95	0.034656	2.001
FBgn0260440	2087	1913.39	1.01974	15.004
FBgn0027865	2818.82	2645.22	17.4031	354
FBgn0085327	548	374.758	0.347003	1
FBgn0013269	1299	1125.39	226.829	1963
FBgn0261061	168	13.557	0	0
FBgn0066293	674	500.684	0	0
FBgn0014469	1789.48	1615.87	41.2852	513
FBgn0002924	2349.01	2175.4	233.44	3905.08
FBgn0025680	1896	1722.39	0	0
FBgn0267376	1038.8	865.3	28.2537	187.999
FBgn0038704	2465.93	2292.32	19.8553	350
FBgn0261929	5173.5	4999.9	0	0
FBgn0034854	5084	4910.4	44.3686	1675.36
FBgn0051093	585	411.746	0	0
FBgn0085512	420	246.839	6.32195	12
FBgn0038947	1505.07	1331.46	123.938	1268.96
FBgn0030993	1238	1064.39	314.233	2572
FBgn0042134	3922.4	3748.8	124.534	3590
FBgn0031134	1409	1235.39	0	0
FBgn0263289	6933.58	6759.98	89.1949	4636.61
FBgn0039559	4587.01	4413.41	43.6059	1479.91
FBgn0053093	1055	881.395	0	0
FBgn0030674	16288.5	16114.9	64.1943	7955
FBgn0039928	3756.75	3583.14	27.9836	771.051
FBgn0038181	4092.95	3919.34	0.03318	1
FBgn0039846	2684.5	2510.89	20.5028	395.874
FBgn0039051	1331.15	1157.54	2.69624	24
FBgn0001139	3044.72	2871.12	131.494	2903.17
FBgn0037015	1883.86	1710.25	0.076037	1
FBgn0030724	1363.2	1189.59	30.9366	283
FBgn0037347	1577.67	1404.06	14.819	160
FBgn0031777	755.799	582.452	16.0752	72
FBgn0052537	1966.02	1792.41	14.652	201.953
FBgn0260007	590	416.745	0	0
FBgn0034994	2151	1977.39	0.065764	1
FBgn0040752	8186.34	8012.73	44.472	2740.21
FBgn0030276	2596.61	2423	72.0245	1341.99
FBgn0261446	1489.73	1316.13	3.75466	38
FBgn0002533	733.5	560.168	0	0
FBgn0021776	3003.73	2830.12	0.229746	5.001
FBgn0038391	3047.94	2874.34	11.6857	258.29
FBgn0263968	10312.5	10138.9	33.3221	2598
FBgn0261848	800.5	627.136	0	0
FBgn0034317	867	693.593	0	0
FBgn0000239	2919.81	2746.2	87.0356	1838
FBgn0037127	708.5	535.173	0	0
FBgn0035849	2051.74	1878.14	25.4803	368
FBgn0067311	695	521.677	0	0
FBgn0036821	2932.44	2758.84	5.2793	112
FBgn0031444	1147	973.395	0	0
FBgn0030737	1341.8	1168.2	12.7783	114.79
FBgn0036994	1642.61	1469	16.1114	182
FBgn0037772	2299	2125.39	0.001731	0.028
FBgn0050196	496	322.782	1.61152	4
FBgn0040967	514	340.775	0	0
FBgn0004897	2195	2021.39	0.064333	1
FBgn0031103	759	585.651	0	0
FBgn0036311	2338.72	2165.11	0.180187	3
FBgn0031189	1210	1036.39	14.0533	112
FBgn0086443	2007.24	1833.64	233.399	3291
FBgn0038349	4199.02	4025.42	47.5851	1472.98
FBgn0026141	656.512	483.209	8.2e-05	0
FBgn0001256	1182.33	1008.73	0	0
FBgn0015905	2745	2571.39	24.6794	488
FBgn0029874	1709	1535.39	27.387	323.356
FBgn0013301	679	505.68	0	0
FBgn0035251	1257	1083.39	107.946	899.309
FBgn0261631	451	277.813	0	0
FBgn0034491	3537.47	3363.86	31.3135	810
FBgn0038197	3734.31	3560.7	10.7071	293.173
FBgn0039597	1177.5	1003.89	0	0
FBgn0262114	3810.65	3637.05	70.3298	1967
FBgn0033901	1367.88	1194.28	78.508	721
FBgn0051907	1522	1348.39	0	0
FBgn0030572	641	467.696	62.881	226.151
FBgn0041241	1381	1207.39	0.861638	8
FBgn0035674	1638	1464.39	16.9613	191
FBgn0053198	561.856	388.603	32.2884	96.487
FBgn0039440	908	734.581	0	0
FBgn0021796	7985.19	7811.59	33.1116	1989
FBgn0034670	829	655.621	0	0
FBgn0037291	2000	1826.39	0	0
FBgn0010408	728.792	555.457	4015.82	17153
FBgn0038653	9760.01	9586.41	0.37599	27.717
FBgn0000084	1245.31	1071.7	247.426	2039.09
FBgn0025683	2795.47	2621.87	138.679	2796
FBgn0053723	543	369.758	0	0
FBgn0030994	816	642.63	10.3203	51
FBgn0259231	3192	3018.39	0	0
FBgn0020412	5337.77	5164.17	29.2611	1162
FBgn0029114	7214	7040.4	14.3519	777
FBgn0039274	1012	838.395	15.2006	98
FBgn0034592	732	558.665	0	0
FBgn0031484	1222.73	1049.12	44.1273	356
FBgn0034049	4434.33	4260.72	68.7337	2252
FBgn0039306	1751	1577.39	19.9507	242
FBgn0023083	3351.31	3177.7	51.0965	1248.59
FBgn0011822	1310	1136.39	0	0
FBgn0051926	1612	1438.39	0.090408	1
FBgn0053516	2855.16	2681.55	17.5017	360.898
FBgn0039736	1992	1818.39	1.14424	16
FBgn0040352	915	741.581	0.004334	0.025
FBgn0028689	1781.08	1607.48	137.042	1694
FBgn0004172	358	184.902	0	0
FBgn0042119	489.5	316.289	0	0
FBgn0266672	3363	3189.39	41.666	1021.89
FBgn0036738	955.881	782.414	0.166206	1
FBgn0002921	3744.45	3570.85	414.319	11376.8
FBgn0036557	1277	1103.39	39.8683	338.278
FBgn0030704	959	785.564	18.3749	111
FBgn0034162	713	539.671	2.16869	9
FBgn0264486	919.75	746.314	0	0
FBgn0039348	2201.13	2027.53	44.1271	688.001
FBgn0000014	4757.55	4583.94	0.085107	2.999
FBgn0053766	537	363.76	0	0
FBgn0050054	1066.31	892.709	0.341028	2.341
FBgn0035210	840	666.612	51.3059	263
FBgn0037109	4887.25	4713.65	23.9423	867.836
FBgn0033916	3423	3249.39	18.8496	471
FBgn0260461	1815.84	1642.23	0.103363	1.306
FBgn0027497	3775.43	3601.82	70.3699	1949.06
FBgn0031331	1037	863.525	0	0
FBgn0038645	953	779.571	0	0
FBgn0038139	2764.5	2590.89	0	0
FBgn0040719	522.5	349.272	0	0
FBgn0010551	1325.42	1151.82	305.399	2705
FBgn0010235	1845.43	1671.83	143.723	1847.7
FBgn0267870	719	545.667	0.002016	0.008
FBgn0034406	1576	1402.39	0.370915	4
FBgn0029943	1418	1244.39	24.2445	232
FBgn0037420	679	505.68	0	0
FBgn0085397	4716.3	4542.7	0.085879	3
FBgn0264606	6585.5	6411.9	0.608442	30.001
FBgn0003867	1855.2	1681.6	0.154664	2
FBgn0035152	1443.65	1270.04	12.5942	123
FBgn0034168	1524	1350.39	0	0
FBgn0053680	837	663.615	0	0
FBgn0050339	1023	849.395	49.6043	324
FBgn0032749	3369.82	3196.22	0.122059	3
FBgn0036537	725.074	551.739	66.1201	280.533
FBgn0036198	752	578.653	20.294	90.303
FBgn0262004	578	404.747	0	0
FBgn0038034	2039	1865.39	33.1399	475.377
FBgn0040730	624	450.713	0	0
FBgn0038915	646	472.691	0	0
FBgn0025821	887	713.588	0	0
FBgn0263745	2132	1958.39	6.10902	92
FBgn0041097	7413	7239.4	0.017963	1
FBgn0036133	1891	1717.39	38.6932	511
FBgn0260971	4963.59	4789.99	0.059476	2.19
FBgn0001079	3251	3077.39	13.0969	309.933
FBgn0033569	2481	2307.39	9.40176	166.819
FBgn0028426	2707	2533.39	19.1979	374
FBgn0036900	3071.38	2897.77	14.5444	324.098
FBgn0039531	1102.84	929.233	18.9576	135.465
FBgn0037171	3621.67	3448.06	0	0
FBgn0033952	1791	1617.39	0	0
FBgn0031834	1858.93	1685.33	3.22825	41.837
FBgn0034988	1530	1356.39	16.8737	176
FBgn0051004	4514.83	4341.23	0.149776	5.001
FBgn0033060	1075	901.395	12.2628	85
FBgn0032642	552.801	379.557	61.4041	179.221
FBgn0033257	1978	1804.39	0.576557	8
FBgn0016047	4992.8	4819.2	0.026985	0.999
FBgn0002783	3945.4	3771.79	97.6749	2833
FBgn0263232	6739.13	6565.52	12.7099	641.695
FBgn0033981	1631	1457.39	0.317053	3.553
FBgn0052249	951	777.573	0	0
FBgn0033899	1475	1301.39	37.5388	375.669
FBgn0051778	995.494	822.009	0.316401	2
FBgn0033468	1128	954.395	50.1423	368
FBgn0037232	2584.43	2410.83	7.7328	143.357
FBgn0053333	576	402.747	0	0
FBgn0032677	2465	2291.39	0	0
FBgn0035359	1161.85	988.248	6.39503	48.599
FBgn0032264	1641.27	1467.67	83.9087	947
FBgn0264343	854	680.601	5.54102	29
FBgn0029827	1158	984.395	0	0
FBgn0026403	4710.85	4537.25	0.114644	4
FBgn0040628	1035	861.395	0	0
FBgn0041180	4700.41	4526.8	155.184	5402
FBgn0032495	1574	1400.39	0.207488	2.234
FBgn0267901	454	280.811	0.000168	0
FBgn0031436	619.2	445.926	167.1	573
FBgn0052036	709	535.673	4.85529	20
FBgn0260750	1300	1126.39	15.1239	131
FBgn0037536	3286.53	3112.93	26.5705	636.038
FBgn0038993	1183	1009.39	0.644159	5
FBgn0032049	1289.22	1115.61	0.233131	2
FBgn0035620	1836.93	1663.32	0.156725	2.005
FBgn0037354	1014	840.395	49.9808	323
FBgn0040007	403.088	229.947	878.267	1553
FBgn0040368	1638	1464.39	0	0
FBgn0029643	1570	1396.39	1.0244	11
FBgn0015240	2834	2660.39	17.4504	357
FBgn0262583	989	815.524	0.318917	2
FBgn0035049	2818.94	2645.33	91.5477	1862.27
FBgn0259937	1807.54	1633.94	224.28	2818
FBgn0032249	2896	2722.39	3.14377	65.814
FBgn0001187	1493	1319.39	0.49281	5
FBgn0053532	644.289	470.983	0.276108	1
FBgn0037443	3249.13	3075.53	45.0116	1064.53
FBgn0040900	564.976	391.728	2.32379	7
FBgn0043799	1688.12	1514.52	4.03559	47
FBgn0031791	905.579	732.159	0.177615	1
FBgn0035076	2116	1942.39	2.20933	33
FBgn0036689	2123	1949.39	4.73634	71
FBgn0039187	4077.8	3904.19	27.0951	813.463
FBgn0032886	1586.16	1412.56	101.636	1104
FBgn0029525	4342	4168.4	8.06549	258.533
FBgn0260234	1029	855.395	0	0
FBgn0050065	673	499.684	0.520498	2
FBgn0028561	1588	1414.39	0	0
FBgn0030722	997	823.519	2.84239	18
FBgn0017457	1264.98	1091.38	58.7726	493.249
FBgn0037017	1085.05	911.444	2.28283	16
FBgn0029532	1565	1391.39	0.093462	1
FBgn0259216	4379.76	4206.16	0.371005	11.999
FBgn0029726	531.5	358.263	0	0
FBgn0053309	1779	1605.39	0	0
FBgn0260762	410	236.85	0	0
FBgn0034401	3403	3229.39	77.9191	1935
FBgn0267888	690	516.677	0.001639	0.007
FBgn0050423	655	481.688	175.752	651
FBgn0000241	2602.84	2429.23	0.601106	11.229
FBgn0050192	373	199.895	0	0
FBgn0038396	973	799.549	30.2519	186
FBgn0053124	2094	1920.39	2.57322	38
FBgn0028744	2514	2340.39	42.8956	772
FBgn0262871	3544.91	3371.31	19.0166	493
FBgn0000045	1566.23	1392.62	2.76935	29.657
FBgn0030600	16548.5	16374.9	16.7415	2108.09
FBgn0003330	1542	1368.39	51.5077	542
FBgn0011836	3883.85	3710.24	16.3331	466
FBgn0262140	403	229.859	0	0
FBgn0265188	468	294.804	0.441114	1
FBgn0050359	2029.82	1856.22	3.92323	55.999
FBgn0028738	755	581.653	13.4144	60
FBgn0032822	538.352	365.111	14.9592	42
FBgn0035254	1169.97	996.361	17.6198	135
FBgn0040972	409	235.851	0	0
FBgn0263777	428	254.831	0	0
FBgn0035336	2708	2534.39	14.3158	279
FBgn0036024	901	727.585	0.178731	1
FBgn0028886	2231.02	2057.41	5.43577	86
FBgn0037156	874	700.591	28.5977	154.067
FBgn0033187	2909	2735.39	23.2754	489.59
FBgn0032620	1562	1388.39	16.8595	180
FBgn0067861	1980.99	1807.38	1.02691	14.272
FBgn0032638	1587	1413.39	4.23232	46
FBgn0031443	1202	1028.52	0	0
FBgn0011020	2802	2628.39	14.0512	284
FBgn0052988	829	655.623	0	0
FBgn0000289	4008.88	3835.27	84.7125	2498.39
FBgn0038012	1690	1516.39	0.428787	5
FBgn0278604	3190	3016.39	25.7377	597
FBgn0052406	2919	2745.39	0	0
FBgn0261934	7589.66	7416.06	46.0966	2628.8
FBgn0019940	1407	1233.39	0.145312	1.378
FBgn0034411	1589	1415.39	13.2303	144
FBgn0030669	908.358	734.939	26.0106	147
FBgn0053513	4122.68	3949.07	1.74528	53
FBgn0010482	5399.75	5226.14	0.298598	12.002
FBgn0011668	325	151.916	0	0
FBgn0052675	2211.77	2038.16	136.986	2147
FBgn0265046	491	317.785	0	0
FBgn0285944	11091.9	10918.3	0.713794	59.936
FBgn0037926	3957.94	3784.34	51.5105	1499
FBgn0261976	829.893	656.516	18.8175	95
FBgn0260447	539	365.759	2.03644	5.728
FBgn0260763	566	392.752	0.993316	3
FBgn0034135	2368.57	2194.97	0.118491	2
FBgn0013531	1037	863.395	29.0691	193
FBgn0038153	2415	2241.39	0	0
FBgn0262594	534	360.761	0	0
FBgn0034195	1279	1105.39	0	0
FBgn0031360	1184	1010.39	66.2827	515
FBgn0085309	376	202.893	0	0
FBgn0035154	1480	1306.39	6.96799	70
FBgn0034973	500	326.779	0.397952	1
FBgn0050056	596	422.743	0.615231	2
FBgn0033421	1402.5	1228.9	52.2752	494
FBgn0025185	2006	1832.39	16.0389	226
FBgn0037992	1383.5	1209.89	0	0
FBgn0003124	2360.02	2186.41	107.119	1801
FBgn0061198	352.93	179.834	98.345	136
FBgn0022343	1087.1	913.493	128.264	901
FBgn0014010	1778.47	1604.87	139.448	1720.94
FBgn0037018	951.812	778.384	22.7211	136
FBgn0039254	1239.24	1065.64	19.5252	159.999
FBgn0053143	4996.63	4823.03	0.055395	2.055
FBgn0035346	1818.4	1644.8	52.1023	659.001
FBgn0031751	721.481	548.148	0.237239	1
FBgn0034803	921.276	747.856	29.7346	171
FBgn0039969	650.316	477.014	66.2459	243
FBgn0053926	797.617	624.253	163.528	785
FBgn0263322	596	422.743	0	0
FBgn0051200	915	741.581	0	0
FBgn0265417	595	421.743	0.308345	1
FBgn0051413	1782	1608.39	0	0
FBgn0051249	1176	1002.39	17.9029	138
FBgn0003053	6646.93	6473.32	2.43644	121.282
FBgn0051624	836.287	662.906	7.95469	40.55
FBgn0051361	3381.37	3207.76	50.2694	1240
FBgn0042185	1925.13	1751.52	13.2157	177.998
FBgn0035153	2329	2155.39	69.5643	1153
